SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Goshen Elementary School,"23 County Road 2238, Troy, AL 36079",10279001113,http://goshen.al.pce.schoolinsites.com/,3
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Goshen High School,"286 Eagle Circle, Goshen, AL 36035",10279001114,http://goshen.al.pch.schoolinsites.com/?PageName=Directions,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Pike County Elementary School,"186 Hillcrest Court, Brundidge, AL 36010",10279001115,http://pike.al.pce.schoolinsites.com/,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
TroyPike Center For Technology,"285 Gibbs St, Troy, AL 36081",10279001137,http://troypike.al.pct.schoolinsites.com/,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Pike County Alternative Learning Center,"101 West Love Street, Troy, AL 36081",10279002155,http://pikecounty.schoolinsites.com/?L=2&LMID=&PN=Contact&DivisionID=3491&DepartmentID=3182&SubDepartmentID=,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Randolph County High School,"465 Woodland Ave, Wedowee, AL 36278",10282001119,https://rchs.randolphboe.org/apps/pages/index.jsp?uREC_ID=355774&type=d,3
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Rock Mills Junior High School,"415 County Road 75, Roanoke, AL 36274",10282001122,https://rockmillsjrhs.randolph.k12.al.us/,3
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Wadley High School,"105 Bailey St, Wadley, AL 36276",10282001123,https://wadleyhs.randolph.k12.al.us/apps/contact/?nt=1,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Wedowee Middle School,"896 Woodland Ave W, Wedowee, AL 36278",10282001124,https://wms.randolphboe.org/apps/pages/index.jsp?uREC_ID=356489&type=d,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Woodland High School,"24574 Highway 48, Woodland, AL 36280",10282001125,https://woodlandhs.randolph.k12.al.us/apps/pages/index.jsp?uREC_ID=376385&type=d,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
RandolphRoanoke Career Technology Center,"960 Main St S, Wedowee, AL 36278",10282001139,https://rrctc.randolph.k12.al.us/apps/contact/,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Wedowee Elementary School,"940 Woodland Ave West, Wedowee, AL 36278",10282002171,https://wes.randolph.k12.al.us/apps/staff/,2
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Woodland Elementary School,"24574 Hwy 48, Woodland, AL 36280",10282002438,https://www.weichert.com/search/community/schoollist.aspx?city=58238,7
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Handley High School,"100 Tiger Circle, Roanoke, AL 36274",10285001126,https://www.roanokecityschools.org/hhs,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Handley Middle School,"251 Gilham Rd, Roanoke, AL 36274",10285001127,https://www.roanokecityschools.org/hms,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Knight Enloe Elementary School,"430 Park Ave, Roanoke, AL 36274",10285001128,https://www.roanokecityschools.org/domain/31,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
RandolphRoanoke Career Technology Center,"960 Main StSouth, Wedowee, AL 36278",10285001387,https://rrctc.randolph.k12.al.us/apps/contact/,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Dixie Elementary School,"4914 US Highway 80 W, Opelika, AL 36804",10288001132,https://www.myrcsd.org/dixieelementary,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Ladonia Elementary School,"9 Woodland Dr, Phenix City, AL 36869",10288001133,https://www.myrcsd.org/ladoniaelementary,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Mount Olive Intermediate School,"456 State Highway 165, Fort Mitchell, AL 36856",10288001134,https://www.myrcsd.org/mtoliveintermediate,3
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Oliver Elementary School,"77 Longview Street, Seale, AL 36875",10288001135,https://www.myrcsd.org/oliverelementary,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Alternative Learning Center,"91 Poorhouse Rd, Seale, AL 36875",10288001155,https://www.studentambassadors.org/school/alternative-learning-center-seale-al/,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Russell County Middle School,"4716 Old Seale Highway, Seale, AL 36875",10288001441,https://www.myrcsd.org/Domain/11,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Russell County High School,"4699 Old Seale Highway, Seale, AL 36875",10288001802,https://www.myrcsd.org/Domain/8,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Mt Olive Primary School,"454 State Highway 165, Ft Mitchell, AL 36856",10288002192,https://www.myrcsd.org/mtoliveprimary,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Russellville Elementary School,"133 Chucky Mullins Memorial Dr, Russellville, AL 35653",10291001140,https://www.rcs.k12.al.us/Domain/9,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Russellville Middle School,"765 Summit St, Russellville, AL 35653",10291001141,https://www.rcs.k12.al.us/Domain/10,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Russellville High School,"1865 Waterloo Rd, Russellville, AL 35653",10291001142,https://www.rcs.k12.al.us/Domain/11,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
West Elementary School,"1340 Clay Ave, Russellville, AL 35653",10291001143,https://www.rcs.k12.al.us/Domain/8,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Russellville City Career Tech Center,"1865 Waterloo Road, Russellville, AL 35653",10291002435,https://www.rcs.k12.al.us/domain/204,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Brownwood Elementary School,"305 Bingham St, Scottsboro, AL 35768",10294001144,http://scottsborobe.ss11.sharpschool.com/cms/One.aspx?ctl00_ContentPlaceHolder1_ctl12_cp_scpParent_rgWorkspaceItemsChangePage=2&portalId=151248&pageId=598751&returnTo=599651&objectId.94927=599651&contextId.94927=599650&parentId.94927=599651&action.94927=add&objectType.94927=workspace_event&currentDate=,4
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Caldwell Elementary School,"905 S Market St, Scottsboro, AL 35768",10294001145,http://scottsboroce.ss11.sharpschool.com/staff_pages/second_grade/ms__kellie_thomas__/calendar/?ctl00_ContentPlaceHolder1_ctl15_cp_scpParent_rgWorkspaceItemsChangePage=2&portalId=151391&ctl00_ContentPlaceHolder1_ctl16_cp_scpCurrent_rgWorkspaceItemsChangePage=1&pageId=637779&ctl00_ContentPlaceHolder1_ctl15_cp_scpParent_rgLmsItemsChangePage=2&ctl00_ContentPlaceHolder1_ctl15_cp_scpCurrent_rgLmsItemsChangePage=2&objectId.100568=640057&contextId.100568=640056&parentId.100568=640057&action.100568=add&objectType.100568=workspace_event&currentDate=,8
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Scottsboro High School,"25053 John T Reid Pkwy, Scottsboro, AL 35768",10294001147,https://en.wikipedia.org/wiki/Scottsboro_High_School,10
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Scottsboro Junior High School,"1601 Heroes Drive, Scottsboro, AL 35768",10294001148,https://www.homefacts.com/schools/Alabama/Jackson-County/Scottsboro/Scottsboro-Junior-High-School.html,14
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Collins Intermediate School,"102 Legion Dr, Scottsboro, AL 35768",10294001486,http://scottsborojrci.ss11.sharpschool.com/cms/One.aspx?portalId=151677&pageId=1145603,10
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Thurston T Nelson Elementary School,"202 Ida Moody Rd, Scottsboro, AL 35769",10294001587,https://dataexplorer.agile-ed.com/Lookup/AL/601359-Thurston-T-Nelson-Elementary-School,9
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Sophia P Kingston Elementary School,"2224 Selma Ave, Selma, AL 36701",10297000152,https://www.selmacityschools.org/sophiapkingstonelementary_home.aspx,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Phoenix School,"501 Plant St, Selma, AL 36701",10297000540,https://www.selmaalabama.com/location/35-phoenix-school.html,2
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Byrd First Class Early Learning Center,"625 Lapsley St, Selma, AL 36701",10297001149,https://www.selmacityschools.org/byrdfirstclassearlylearningcenter_home.aspx,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Cedar Park Elementary School,"1101 Woodrow Ave, Selma, AL 36701",10297001150,http://www.selmacityschools.org/content.aspx?id=87548,2
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Clark Elementary School,"405 Lawrence St, Selma, AL 36703",10297001151,https://www.selmacityschools.org/clarkelementary_home.aspx,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
School Of Discovery Genesis Center,"400 Washington St, Selma, AL 36701",10297001153,https://www.selmacityschools.org/schoolofdiscovery_home.aspx,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Edgewood Elementary School,"709 Highland Ave, Selma, AL 36701",10297001154,https://www.selmacityschools.org/edgewoodelementary_home.aspx,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Knox Elementary School,"1002 Mabry St, Selma, AL 36701",10297001156,https://www.selmacityschools.org/knoxelementary_home.aspx,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Meadowview Elementary School,"1816 Orrville Rd, Selma, AL 36701",10297001157,https://www.selmacityschools.org/meadowviewelementary_home.aspx,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Payne Elementary School,"1529 N Franklin St, Selma, AL 36701",10297001158,https://www.selmacityschools.org/payneelementaryschool_home.aspx,4
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Selma High School,"2180 Broad St, Selma, AL 36701",10297001160,https://www.selmacityschools.org/Contact.aspx,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
RBHudson Middle School,"1701 Summerfield Rd, Selma, AL 36701",10297001161,https://www.selmacityschools.org/rbhudsonmiddleschool_home.aspx,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Sheffield Junior High School,"1803 30th St, Sheffield, AL 35660",10300000160,https://www.scs.k12.al.us/Domain/10,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Sheffield High School,"2800 19th Ave, Sheffield, AL 35660",10300001164,https://www.scs.k12.al.us/Domain/11,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
WA Threadgill Primary School,"900 Annapolis Avenue, Sheffield, AL 35660",10300001167,https://www.scs.k12.al.us/Domain/8,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
L E Willson Elementary School,"2200 31st St, Sheffield, AL 35660",10300001168,https://www.scs.k12.al.us/Domain/9,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Chelsea Middle School,"2321 Highway 39, Chelsea, AL 35043",10303000031,https://www.shelbyed.k12.al.us/schools/chms/,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Oak Mountain Middle School,"5650 Cahaba Valley Rd, Birmingham, AL 35242",10303000124,https://www.shelbyed.k12.al.us/schools/omms/index.htm,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Oak Mountain Intermediate School,"5486 Caldwell Mill Rd, Birmingham, AL 35242",10303000324,https://www.shelbyed.k12.al.us/schools/omis/index.htm,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Calera Elementary,"855 10th St, Calera, AL 35040",10303001169,https://www.shelbyed.k12.al.us/schools/ces/,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Calera High,"100 Calera Eagle Drive, Calera, AL 35040",10303001170,https://www.shelbyed.k12.al.us/schools/cahs/index.htm,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Chelsea High School,"10510 Highway 11, Chelsea, AL 35043",10303001171,https://www.shelbyed.k12.al.us/schools/chhs/,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Columbiana Middle School,"222 Joinertown Road, Columbiana, AL 35051",10303001173,https://www.shelbyed.k12.al.us/schools/cms/,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Shelby County High School,"101 Washington St, Columbiana, AL 35051",10303001174,https://www.shelbyed.k12.al.us/schools/schs/,2
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Helena Elementary School,"187 Third St, Helena, AL 35080",10303001175,https://www.shelbyed.k12.al.us/schools/hes/,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Montevallo Elementary School,"171 Jeter Cir, Montevallo, AL 35115",10303001176,https://www.shelbyed.k12.al.us/schools/mes/contact.html,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Montevallo High School,"980 Oak St, Montevallo, AL 35115",10303001177,https://www.shelbyed.k12.al.us/schools/mhs/contact.html,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Montevallo Middle School,"235 Samford St, Montevallo, AL 35115",10303001178,https://www.shelbyed.k12.al.us/schools/mms/,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Shelby Elementary School,"19099 Highway 145, Shelby, AL 35143",10303001181,https://www.shelbyed.k12.al.us/schools/ses/index.htm,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Vincent Elementary School,"40800 Highway 25, Vincent, AL 35178",10303001186,https://www.shelbyed.k12.al.us/schools/ves/index.htm,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Vincent Middle High School,"42505 Highway 25, Vincent, AL 35178",10303001187,https://www.shelbyed.k12.al.us/schools/vmhs/index.htm,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Wilsonville Elementary School,"71 School St, Wilsonville, AL 35186",10303001188,https://www.shelbyed.k12.al.us/schools/wes/index.htm,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Oak Mountain High School,"5476 Caldwell Mill Rd, Birmingham, AL 35242",10303001189,https://www.shelbyed.k12.al.us/schools/omhs/contact.html,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Shelby County College and Career Center,"701 Highway 70, Columbiana, AL 35051",10303001190,https://www.shelbyed.k12.al.us/schools/ctec/index.htm,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
New Direction,"701 Hwy 70, Columbiana, AL 35051",10303001418,https://www.shelbyed.k12.al.us/schools/newdirection/contact.html,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Helena Intermediate School,"3500 Hwy 52, Helena, AL 35080",10303001442,https://www.shelbyed.k12.al.us/schools/his/index.htm,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Elvin Hill Elementary School,"201 Washington St, Columbiana, AL 35051",10303001588,https://www.shelbyed.k12.al.us/schools/ehes/,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Inverness Elementary School,"5251 Valleydale Rd, Birmingham, AL 35242",10303001621,https://www.shelbyed.k12.al.us/schools/ies/index.htm,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Linda Nolen Learning Center,"2280 Highwy 35, Pelham, AL 35124",10303001803,https://www.shelbyed.k12.al.us/schools/lnlc/index.htm,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Oak Mountain Elementary School,"5640 Cahaba Valley Rd, Birmingham, AL 35242",10303001804,https://www.shelbyed.k12.al.us/schools/omes/index.htm,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Chelsea Park Elementary School,"9000 Chelsea Park Trail, Chelsea, AL 35043",10303001822,https://www.shelbyed.k12.al.us/schools/cpes/index.htm,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Calera Middle,"9178 Highway 22, Montevallo, AL 35115",10303001868,https://www.shelbyed.k12.al.us/schools/cams/index.htm,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Mt Laurel Elementary School,"1 Jefferson Place, Birmingham, AL 35242",10303002085,https://www.shelbyed.k12.al.us/schools/mtles/,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Helena Middle,"1299 Hillsboro Parkway, Helena, AL 35080",10303002128,https://www.shelbyed.k12.al.us/schools/hlms/,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Forest Oaks Elementary School,"1000 Hornet Parkway, Chelsea, AL 35043",10303002189,https://www.shelbyed.k12.al.us/schools/foes/index.htm,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Helena High School,"1310 Hillsboro Parkway, Helena, AL 35080",10303002191,https://www.shelbyed.k12.al.us/schools/hhs/,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Calera Intermediate School,"8454 Highway 31 South, Calera, AL 35040",10303002199,https://www.shelbyed.k12.al.us/schools/cais/,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Springville Elementary School,"75 Wilson Street, Springville, AL 35146",10306200217,https://www.sccboe.org/Domain/21,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Odenville Elementary School,"420 Alabama Street, Odenville, AL 35120",10306200219,https://www.sccboe.org/oes,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Ashville Middle School,"33221 Highway 231, Ashville, AL 35953",10306200322,https://www.sccboe.org/ams,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Springville Middle School,"6691 U S Highway 11, Springville, AL 35146",10306200520,https://www.sccboe.org/Domain/22,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Odenville Middle School,"100 First Avenue, Odenville, AL 35120",10306201172,https://www.sccboe.org/site/default.aspx?PageType=3&ModuleInstanceID=224&ViewID=82ad4dc1-ff8e-4c91-9428-7a2a172acda0&RenderLoc=0&FlexDataID=77&PageID=138,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Eden Area Technical Center,"45 County Road 33, Ashville, AL 35953",10306201180,https://www.sccboe.org/ectc,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Ashville High School,"33215 US Highway 231, Ashville, AL 35953",10306201362,https://www.sccboe.org/ahs,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Saint Clair County High School,"16700 Us Highway 411, Odenville, AL 35120",10306201367,https://www.sccboe.org/Domain/19,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Moody Middle School,"696 High School Drive, Moody, AL 35004",10306201372,https://www.sccboe.org/mms,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Ragland High School,"1060 Main St, Ragland, AL 35131",10306201376,https://www.sccboe.org/rhs,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Springville High School,"8295 U S Hwy 11, Springville, AL 35146",10306201377,https://www.sccboe.org/shs,2
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Steele Junior High School,"105 McHugh St, Steele, AL 35987",10306201378,https://www.sccboe.org/Domain/25,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Moody Junior High School,"600 High School Drive, Moody, AL 35004",10306201537,https://www.sccboe.org/mjhs,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Ruben Yancy Alternative School,"466 10th Street, Ashville, AL 35953",10306201590,https://www.sccboe.org/ryas,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Moody High School,"714 High School Dr, Moody, AL 35004",10306201591,https://www.sccboe.org/mhs,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Ashville Elementary School,"33225 Highway 231, Ashville, AL 35953",10306201622,https://www.sccboe.org/aes,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Moody Elementary School,"1006 H L Blocker Cir, Moody, AL 35004",10306201779,https://www.sccboe.org/mes,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Odenville Intermediate School,"300 Burgess Drive, Odenville, AL 35120",10306201877,https://www.sccboe.org/ois,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Margaret Elementary,"200 Mustang Drive, Margaret, AL 35112",10306202170,https://www.homesnap.com/schools/AL/Margaret/Margaret_Elementary_School,3
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Livingston Junior High School,"1351 North Washington Street, Livingston, AL 35470",10309001192,http://www.sumter.k12.al.us/Default.asp?L=0&LMID=&PN=Schools2&DivisionID=&DepartmentID=&SubDepartmentID=&SubP=School&SchoolID=5509,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
North Sumter Junior High School,"3300 Panola Parkway 34, Panola, AL 35477",10309001193,http://www.sumter.k12.al.us/Default.asp?L=0&LMID=&PN=Schools2&DivisionID=&DepartmentID=&SubDepartmentID=&SubP=School&SchoolID=5510,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
BellBrown Career Technical Center,"111 Mlk Parkway, Livingston, AL 35470",10309001194,http://www.sumter.k12.al.us/?PN=Contact,6
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
York West End Junior High School,"515 Lincoln St, York, AL 36925",10309001195,http://yorkwestend.al.schoolinsites.com/?PageName=Directions,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Kinterbish Junior High School,"5586 Kinterbish 10, Cuba, AL 36907",10309001592,http://www.sumter.k12.al.us/?PN=Contact,2
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Sumter Central High School,"13878 U S Highway 11, York, AL 36925",10309002201,http://sumtercentralhigh.al.schoolinsites.com/?PageName=Directions,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Pinecrest Elementary School,"615 Coaling Rd, Sylacauga, AL 35150",10312001199,https://www.scsboe.org/Domain/10,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Sylacauga High School,"701 N Broadway, Sylacauga, AL 35150",10312001200,https://www.scsboe.org/Domain/8,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Indian Valley Elementary School,"1099 Oldfield Rd, Sylacauga, AL 35150",10312001594,https://www.scsboe.org/Domain/11,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
NicholsLawson Middle School,"1550 Talladega Highway, Sylacauga, AL 35150",10312002100,https://www.scsboe.org/Domain/9,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
C L Salter Elementary School,"106 Brecon Access Rd, Talladega, AL 35160",10315001201,https://www.salterelem.net/,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Graham Elementary School,"403 Cedar St, Talladega, AL 35160",10315001203,https://www.grahamelem.net/,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Raymond L Young Elementary School,"200 E Damon Ave, Talladega, AL 35160",10315001205,https://www.youngelem.net/,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Talladega High School,"1177 McMillan Street East, Talladega, AL 35160",10315001207,https://www.talladegahigh.net/,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Zora Ellis Junior High School,"414 Elm St, Talladega, AL 35160",10315001208,https://www.zoraellisjh.net/,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Talladega Career Technical Center,"110 Piccadilly Cir, Talladega, AL 35160",10315001390,https://www.talladegacareertech.net/,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Evelyn D Houston Elementary School,"1310 Ashland Hwy, Talladega, AL 35160",10315001724,https://www.houstonelem.net/,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
BB Comer Memorial Elementary School,"803 Seminole Ave, Sylacauga, AL 35150",10318000577,https://www.tcboe.org/Domain/9,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Talladega County Genesis School,"22445 Al Highway 21, Alpine, AL 35014",10318001206,https://www.elementaryschool.me/schooldetails/1332/talladega-county-genesis-school,7
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
AH Watwood Elementary School,"3002 Limbaugh Blvd, Childersburg, AL 35044",10318001209,https://www.tcboe.org/wes,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
BB Comer Memorial High School,"801 Seminole Ave, Sylacauga, AL 35150",10318001210,https://www.tcboe.org/bbchs,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Charles R Drew Middle School,"78975 Al Hwy 77, Lincoln, AL 35096",10318001211,https://www.tcboe.org/Domain/14,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Childersburg Elementary School,"235 Pinecrest Drive, Childersburg, AL 35044",10318001212,https://www.tcboe.org/ces,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Childersburg High School,"1325 Fay S Perry Dr, Childersburg, AL 35044",10318001213,https://www.tcboe.org/Page/17,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Lincoln High School,"78989 AL Hwy 77, Lincoln, AL 35096",10318001214,https://www.tcboe.org/Domain/16,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Talladega County Central High,"5104 Howell Cove Rd, Talladega, AL 35160",10318001215,https://www.tcboe.org/tcchs,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Fayetteville High School,"170 W W Averitte Dr, Sylacauga, AL 35151",10318001216,https://www.tcboe.org/fhs,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Munford High School,"300 Cedars Road, Munford, AL 36268",10318001220,https://www.tcboe.org/Domain/18,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Winterboro High School,"22601 AL Highway 21, Alpine, AL 35014",10318001226,https://www.tcboe.org/Domain/24,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Munford Elementary School,"365 Cedars Road, Munford, AL 36268",10318001443,https://www.tcboe.org/mes,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Sycamore School,"18101 AL Highway 21, Sycamore, AL 35149",10318001599,https://www.tcboe.org/Domain/21,5
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Childersburg Middle School,"800 4th St SE, Childersburg, AL 35044",10318001756,https://www.tcboe.org/Domain/13,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Lincoln Elementary School,"79001 Al Hwy 77, Lincoln, AL 35096",10318001805,https://www.tcboe.org/Domain/15,1
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
