SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING,VALIDITY_CONFIRMED,EXPLANATIONS
COLE CAMP PRESCHOOL,"500 South Keeney, Cole Camp, MO 65325",290990000000.0,https://mo01001127.schoolwires.net/,1,False,School String not found in website
BLAIR OAKS ELEM.,"6124 FALCON LN, JEFFERSON CITY, MO 65101",290993000000.0,https://www.blairoaks.k12.mo.us/,1,False,School String not found in website
BLAIR OAKS HIGH,"6124 FALCON LN, JEFFERSON CITY, MO 65101",290993000000.0,https://www.blairoaks.k12.mo.us/,1,False,School String not found in website
BLAIR OAKS MIDDLE SCHOOL,"6124 FALCON LN, JEFFERSON CITY, MO 65101",290993000000.0,https://bms-bosd-mo.schoolloop.com/,1,True,Validity is confirmed according to current tests.
COMMUNITY ELEM.,"35063 HWY BB, LADDONIA, MO 63352",291002000000.0,https://www.cr6.net/,1,False,School String not found in website
COMMUNITY HIGH,"35063 HWY BB, LADDONIA, MO 63352",291002000000.0,https://www.cr6.net/,1,True,Validity is confirmed according to current tests.
CONCORDIA ELEM.,"701 SW 4TH ST, CONCORDIA, MO 64020",291008000000.0,https://www.concordia.k12.mo.us/vnews/display.v/SEC/CES,1,False,School String not found in website
CONCORDIA HIGH,"117 SW 11TH ST, CONCORDIA, MO 64020",291008000000.0,https://www.concordia.k12.mo.us/vnews/display.v/SEC/CHS,1,True,Validity is confirmed according to current tests.
EZARD ELEM.,"209 S SHILOH AVE, CONWAY, MO 65632",291011000000.0,https://www.lacledecountyr1.com/,1,False,School String not found in website
CONWAY HIGH SCHOOLS,"726 W JEFFERSON AVE, CONWAY, MO 65632",291011000000.0,https://www.lacledecountyr1.com/,1,False,School String not found in website
COOTER ELEM.,"MAIN ST, COOTER, MO 63839",291014000000.0,"https://missouri.hometownlocator.com/schools/profiles,n,cooter%20elem.,z,63839,t,pb,i,1066027.cfm",3,True,Validity is confirmed according to current tests.
COOTER HIGH,"MAIN ST, COOTER, MO 63839",291014000000.0,https://www.cooterwildcats.org/,3,True,Validity is confirmed according to current tests.
COUCH ELEM.,"21922 HIghway 142, MYRTLE, MO 65778",291020000000.0,https://www.couch.k12.mo.us/,2,False,School String not found in website
COUCH HIGH,"21922 Highway 142, MYRTLE, MO 65778",291020000000.0,https://www.couch.k12.mo.us/,4,True,Validity is confirmed according to current tests.
COWGILL ELEM.,"341 E 6TH ST, COWGILL, MO 64637",291023000000.0,https://www.hisawyer.com/listings/schools/96284-cowgill-elem,4,True,Validity is confirmed according to current tests.
CRAIG ELEM.,"402 N WARD, CRAIG, MO 64437",291026000000.0,http://craigr3school.com/index.html,1,False,School String not found in website
CRAIG HIGH,"402 N WARD, CRAIG, MO 64437",291026000000.0,http://craigr3school.com/index.html,1,False,School String not found in website
CRANE ELEM.,"209 PIRATE LN, CRANE, MO 65633",291029000000.0,https://www.crane.k12.mo.us/,2,False,School String not found in website
CRANE HIGH,"209 PIRATE LN, CRANE, MO 65633",291029000000.0,https://www.hisawyer.com/listings/schools/96287-crane-high,3,True,Validity is confirmed according to current tests.
SHERWOOD ELEM.,"33300 S SHERWOOD DR, CREIGHTON, MO 64739",291032000000.0,https://www.sherwoodk12.net/,1,False,School String not found in website
SHERWOOD HIGH,"33300 S SHERWOOD DR, CREIGHTON, MO 64739",291032000000.0,https://www.sherwoodk12.net/,1,False,School String not found in website
SHERWOOD MIDDLE,"33300 S SHERWOOD DR, CREIGHTON, MO 64739",291032000000.0,https://www.sherwoodk12.net/,1,False,School String not found in website
CROCKER ELEM.,"601 N COMMERCIAL, CROCKER, MO 65452",291035000000.0,https://www.crockerschools.org/,1,False,School String not found in website
CROCKER HIGH,"601 N COMMERCIAL, CROCKER, MO 65452",291035000000.0,https://www.crockerschools.org/,3,True,Validity is confirmed according to current tests.
CRYSTAL CITY ELEM.,"600 MISSISSIPPI, CRYSTAL CITY, MO 63019",291038000000.0,https://crystalccel.ss4.sharpschool.com/,1,False,School String not found in website
CRYSTAL CITY HIGH,"1100 MISSISSIPPI, CRYSTAL CITY, MO 63019",291038000000.0,https://crystalcchs.ss4.sharpschool.com/,1,True,Validity is confirmed according to current tests.
CUBA MIDDLE,"1 WILDCAT PRIDE DR, CUBA, MO 65453",291041000000.0,http://www.cuba.k12.mo.us/?page_id=13,1,True,Validity is confirmed according to current tests.
CUBA HIGH,"1 WILDCAT PRIDE DR, CUBA, MO 65453",291041000000.0,https://www.mshsaa.org/MySchool/SchoolInfo.aspx?s=289,1,True,Validity is confirmed according to current tests.
CUBA ELEM.,"1 WILDCAT PRIDE DR, CUBA, MO 65453",291041000000.0,http://www.cuba.k12.mo.us/,1,False,School String not found in website
DADEVILLE ELEM.,"17 BEARCAT TRAIL, DADEVILLE, MO 65635",291044000000.0,https://bearcats.dadeville.k12.mo.us/,1,False,School String not found in website
DADEVILLE SR. HIGH,"17 BEARCAT TRAIL, DADEVILLE, MO 65635",291044000000.0,https://bearcats.dadeville.k12.mo.us/,1,False,School String not found in website
DAVIS ELEM.,"227 SW HWY T, CLINTON, MO 64735",291047000000.0,https://elementaryschools.org/directory/mo/cities/clinton/davis-elementary/291047000346/,8,False,Query Ranking > 5
ATHENA ELEM.,"3775 ATHENA SCHOOL RD, DESOTO, MO 63020",291050000000.0,http://aes.desoto.k12.mo.us/,1,False,School String not found in website
DESOTO JR. HIGH,"731 AMVETS DR, DESOTO, MO 63020",291050000000.0,http://jhs.desoto.k12.mo.us/,1,False,School String not found in website
DESOTO SR. HIGH,"815 AMVETS DR, DESOTO, MO 63020",291050000000.0,http://shs.desoto.k12.mo.us/,1,False,School String not found in website
VINELAND ELEM.,"650 VINELAND SCHOOL RD, DESOTO, MO 63020",291050000000.0,http://ves.desoto.k12.mo.us/,1,False,School String not found in website
EARLY CHILDHOOD CTR.,"1812 ROCK RD, DESOTO, MO 63020",291050000000.0,http://ecc.desoto.k12.mo.us/,1,False,School String not found in website
LAKELAND HIGH,"12530 LAKELAND SCHOOL DR, DEEPWATER, MO 64740",291052000000.0,https://www.lakeland.k12.mo.us/,1,False,School String not found in website
LAKELAND ELEM.,"12530 LAKELAND SCHOOL DR, DEEPWATER, MO 64740",291052000000.0,https://www.lakeland.k12.mo.us/,1,False,School String not found in website
DEKALB JR.-SR. HIGH,"702 MAIN ST, DEKALB, MO 64440",291059000000.0,https://www.bcr4.org/,1,False,School String not found in website
RUSHVILLE ELEM.,"8681 SW STATE RTE 116, RUSHVILLE, MO 64484",291059000000.0,https://www.hisawyer.com/listings/schools/96310-rushville-elem,4,True,Validity is confirmed according to current tests.
DELTA ELEM.,"124 E MCKINLEY, DELTA, MO 63744",291062000000.0,http://www.deltar5schools.com/home.aspx,1,False,School String not found in website
DELTA HIGH,"324 LIBERTY ST, DELTA, MO 63744",291062000000.0,https://www.mshsaa.org/MySchool/SchoolInfo.aspx?s=269,1,True,Validity is confirmed according to current tests.
NORTH WOOD ELEM.,"3734 N. HWY 19, SALEM, MO 65560",291065000000.0,http://northwood.k12.mo.us/,1,False,School String not found in website
DENT-PHELPS ELEM.,"27870 Hwy C, SALEM, MO 65560",291071000000.0,http://dentphelps.k12.mo.us/,1,False,School String not found in website
CENTRAL ELEM.,"1213 CENTRAL DR, DEXTER, MO 63841",291077000000.0,https://www.dexter.k12.mo.us/o/central-elementary,1,False,School String not found in website
T. S. HILL MIDDLE,"1107 BROWN PILOT LN, DEXTER, MO 63841",291077000000.0,https://www.dexter.k12.mo.us/o/ts-hill-middle-school,1,False,School String not found in website
DEXTER HIGH,"1101 W GRANT ST, DEXTER, MO 63841",291077000000.0,https://www.dexter.k12.mo.us/article/81932?org=dexter-high-school,1,True,Validity is confirmed according to current tests.
SOUTHWEST ELEM.,"915 W GRANT ST, DEXTER, MO 63841",291077000000.0,https://www.dexter.k12.mo.us/o/southwest-elementary,2,False,School String not found in website
DIAMOND ELEM.,"401 S MAIN, DIAMOND, MO 64840",291080000000.0,https://www.diamondwildcats.org/,1,False,School String not found in website
DIAMOND HIGH,"401 S MAIN, DIAMOND, MO 64840",291080000000.0,https://www.diamondwildcats.org/,1,False,School String not found in website
DIAMOND MIDDLE,"401 S MAIN, DIAMOND, MO 64840",291080000000.0,https://www.diamondwildcats.org/,1,False,School String not found in website
DIXON ELEM.,"102 N PINE STREET, DIXON, MO 65459",291083000000.0,https://www.hisawyer.com/listings/schools/96323-dixon-elem,2,True,Validity is confirmed according to current tests.
DIXON MIDDLE,"200 E. 5th Street, DIXON, MO 65459",291083000000.0,https://www.dixonr1.com/o/dixonr1/events,1,True,Validity is confirmed according to current tests.
DIXON HIGH,"300 E. HIGH SCHOOL DR, DIXON, MO 65459",291083000000.0,https://www.homesnap.com/schools/MO/Dixon/Dixon_High_School,11,False,Query Ranking > 5
CURRENT RIVER CAREER CENTER,"301 SPRING ST, DONIPHAN, MO 63935",291092000000.0,https://crcc.doniphanr1.k12.mo.us/,1,True,Validity is confirmed according to current tests.
DONIPHAN ELEM.,"603 SUMMIT, DONIPHAN, MO 63935",291092000000.0,https://des.doniphanr1.k12.mo.us/,3,False,School String not found in website
DONIPHAN HIGH,"5 BALL PARK RD, DONIPHAN, MO 63935",291092000000.0,https://dhs.doniphanr1.k12.mo.us/,1,True,Validity is confirmed according to current tests.
DONIPHAN MIDDLE,"651 SUMMIT, DONIPHAN, MO 63935",291092000000.0,https://www.hisawyer.com/listings/providers/96327-doniphan-middle,2,True,Validity is confirmed according to current tests.
DORA ELEM.,"613 County Road 379, DORA, MO 65637",291095000000.0,https://dora.org/,1,False,School String not found in website
DORA HIGH,"613 County Road 379, DORA, MO 65637",291095000000.0,https://dora.org/,1,False,School String not found in website
SKYLINE ELEM.,"RTE 72 BOX 486, NORWOOD, MO 65717",291101000000.0,https://www.hisawyer.com/listings/schools/96331-skyline-elem,7,False,Query Ranking > 5
PLAINVIEW ELEM.,"RTE 3 BOX 145, AVA, MO 65608",291104000000.0,https://www.homesnap.com/schools/MO/Ava/Plainview_Elementary_School,4,False,School String not found in website
DREXEL ELEM.,"207 S FOURTH ST, DREXEL, MO 64742",291107000000.0,https://www.drexel.k12.mo.us/,1,False,School String not found in website
DREXEL HIGH,"207 S FOURTH ST, DREXEL, MO 64742",291107000000.0,https://www.drexel.k12.mo.us/,3,False,School String not found in website
EAST CARTER CO. R-II ELEM.,"24 S HERREN AVE, ELLSINORE, MO 63937",291110000000.0,https://www.ecarter.k12.mo.us/,1,False,School String not found in website
EAST CARTER CO. R-II HIGH,"24 S HERREN AVE, ELLSINORE, MO 63937",291110000000.0,https://www.ecarter.k12.mo.us/,1,False,School String not found in website
EAST CARTER CO. R-II MIDDLE,"24 S HERREN AVE, ELLSINORE, MO 63937",291110000000.0,https://www.ecarter.k12.mo.us/,1,False,School String not found in website
EAST LYNNE ELEM.,"24706 S STATE RTE K, EAST LYNNE, MO 64743",291116000000.0,https://www.eastlynne40school.org/,1,False,School String not found in website
A. J. MARTIN ELEM.,"510 WILKINSON, EAST PRAIRIE, MO 63845",291122000000.0,https://www.teacherlists.com/schools/36963-aj-martin-elementary-school,4,False,School String not found in website
R. A. DOYLE ELEM.,"402 WASHINGTON, EAST PRAIRIE, MO 63845",291122000000.0,https://www.schoolsnearme.net/en/public/r-a-doyle-elementary/49751,6,False,Query Ranking > 5
EAST PRAIRIE HIGH,"304 E WALNUT, EAST PRAIRIE, MO 63845",291122000000.0,https://www.eastprairie.org/departments,1,True,Validity is confirmed according to current tests.
EAST PRAIRIE JR. HIGH,"210 E WASHINGTON, EAST PRAIRIE, MO 63845",291122000000.0,https://middle.eastprairie.org/,1,False,School String not found in website
EAST BUCHANAN ELEM.,"100 SMITH ST, GOWER, MO 64454",291125000000.0,https://www.ebs.k12.mo.us/,1,False,School String not found in website
EAST BUCHANAN HIGH,"100 SMITH ST, GOWER, MO 64454",291125000000.0,https://www.ebs.k12.mo.us/,1,False,School String not found in website
EAST BUCHANAN MIDDLE,"301 COUNTY PARK RD N, EASTON, MO 64443",291125000000.0,https://www.ebs.k12.mo.us/middle-school,1,False,School String not found in website
KNOX CO. ELEM.,"55701 STATE HWY 6, EDINA, MO 63537",291128000000.0,https://www.knox.k12.mo.us/,1,False,School String not found in website
KNOX CO. HIGH,"55701 STATE HWY 6, EDINA, MO 63537",291128000000.0,https://www.knox.k12.mo.us/,1,False,School String not found in website
EL DORADO SPRINGS HIGH,"901 S GRAND AVE, EL DORADO SPRINGS, MO 64744",291131000000.0,https://www.hisawyer.com/listings/schools/96350-elementary-dorado-springs-high,3,False,School String not found in website
EL DORADO SPRINGS ELEM.,"901 S GRAND AVE, EL DORADO SPRINGS, MO 64744",291131000000.0,https://www.hisawyer.com/listings/schools/96350-elementary-dorado-springs-high,4,False,School String not found in website
EL DORADO SPRINGS MIDDLE,"901 S GRAND AVE, EL DORADO SPRINGS, MO 64744",291131000000.0,https://www.hisawyer.com/listings/schools/96348-elementary-dorado-springs-middle,4,False,School String not found in website
ELDON MIDDLE,"1400 N GRAND AVE, ELDON, MO 65026",291134000000.0,https://www.hisawyer.com/listings/schools/96353-eldon-middle,3,True,Validity is confirmed according to current tests.
ELDON HIGH,"101 S PINE ST, ELDON, MO 65026",291134000000.0,http://eldonmustangs.org/eldon-high-school/contact/,1,True,Validity is confirmed according to current tests.
SOUTH ELEM.,"1210 S MAPLE ST, ELDON, MO 65026",291134000000.0,http://eldonmustangs.org/eldon-south-elementary/locations/south-elementary-school/,1,False,School String not found in website
ELDON CAREER CTR.,"112 S PINE ST, ELDON, MO 65026",291134000000.0,http://eldonmustangs.org/eldon-career-center/contact/,1,False,School String not found in website
ELDON UPPER ELEM.,"409 E 15TH ST, ELDON, MO 65026",291134000000.0,http://eldonmustangs.org/eldon-upper-elementary/,1,False,School String not found in website
CLARENCE CANNON ELEM.,"188 TOMAHAWK DR, ELSBERRY, MO 63343",291140000000.0,http://cce.elsberryschools.com/our_school/contact_us,1,False,School String not found in website
ELSBERRY HIGH,"138 TOMAHAWK DR, ELSBERRY, MO 63343",291140000000.0,http://www.elsberryschools.com/,1,True,Validity is confirmed according to current tests.
IDA CANNON MIDDLE,"178 TOMAHAWK DR, ELSBERRY, MO 63343",291140000000.0,http://ems.elsberryschools.com/,1,False,School String not found in website
EMINENCE ELEM.,"W HWY 106, EMINENCE, MO 65466",291145000000.0,https://www.realtor.com/realestateandhomes-detail/19776-State-Highway-106_Eminence_MO_65466_M87804-25896,3,False,School String not found in website
EMINENCE HIGH,"505 SOUTH 6TH STREET, EMINENCE, MO 65466",291145000000.0,https://www.hisawyer.com/listings/providers/96359-eminence-high,3,True,Validity is confirmed according to current tests.
EUGENE ELEM.,"14803 HWY 17, EUGENE, MO 65032",291155000000.0,https://coler-v-k12-ct.schoolloop.com/elementary,1,False,School String not found in website
EUGENE HIGH,"14803 HWY 17, EUGENE, MO 65032",291155000000.0,https://coler-v-k12-ct.schoolloop.com/,1,False,School String not found in website
EVERTON ELEM.,"211 SCHOOL ST, EVERTON, MO 65646",291158000000.0,https://www.evertontigers.org/,1,False,School String not found in website
EVERTON HIGH,"211 SCHOOL ST, EVERTON, MO 65646",291158000000.0,https://www.evertontigers.org/,1,False,School String not found in website
EXCELSIOR SPRINGS TECH. HIGH,"701 ST LOUIS AVE, EXCELSIOR SPRINGS, MO 64024",291165000000.0,https://excelsiorsprings.jobcorps.gov/contact-us,1,False,School String not found in website
EXCELSIOR SPRINGS CAREER CTR.,"614 TIGER DR, EXCELSIOR SPRINGS, MO 64024",291165000000.0,http://excelsiorscc.ss9.sharpschool.com/,1,False,School String not found in website
ELKHORN ELEMENTARY,"34684 HWY 10, EXCELSIOR SPRINGS, MO 64024",291165000000.0,http://excelsiorsee.ss9.sharpschool.com/,1,True,Validity is confirmed according to current tests.
LEWIS ELEMENTARY,"501 LEAVENWORTH, EXCELSIOR SPRINGS, MO 64024",291165000000.0,http://excelsiorsle.ss9.sharpschool.com/,1,True,Validity is confirmed according to current tests.
EXCELSIOR SPRINGS MIDDLE,"701 CROWN HILL RD, EXCELSIOR SPRINGS, MO 64024",291165000000.0,http://excelsiorsms.ss9.sharpschool.com/,1,True,Validity is confirmed according to current tests.
EXCELSIOR SPRINGS HIGH,"612 TIGER DR, EXCELSIOR SPRINGS, MO 64024",291165000000.0,http://excelsiorshs.ss9.sharpschool.com/,1,True,Validity is confirmed according to current tests.
WESTVIEW ELEMENTARY,"500 N JESSE JAMES, EXCELSIOR SPRINGS, MO 64024",291165000000.0,http://excelsiorswe.ss9.sharpschool.com/,1,True,Validity is confirmed according to current tests.
EXETER ELEM.,"101 Locust St, EXETER, MO 65647",291167000000.0,http://www.exeter.k12.mo.us/,1,False,School String not found in website
EXETER HIGH,"101 Locust Street, EXETER, MO 65647",291167000000.0,http://www.exeter.k12.mo.us/,1,False,School String not found in website
FAIR GROVE ELEM.,"132 N MAIN ST, FAIR GROVE, MO 65648",291170000000.0,https://www.hisawyer.com/listings/schools/96375-fair-grove-high,14,False,Query Ranking > 5
FAIR GROVE HIGH,"132 N MAIN ST, FAIR GROVE, MO 65648",291170000000.0,https://reviews.birdeye.com/fair-grove-high-school-156222603079914,7,False,Query Ranking > 5
FAIR GROVE MIDDLE,"132 N MAIN ST, FAIR GROVE, MO 65648",291170000000.0,https://www.hisawyer.com/listings/schools/96377-fair-grove-middle,8,False,Query Ranking > 5
FAIR PLAY ELEM.,"301 N WALNUT, FAIR PLAY, MO 65649",291173000000.0,http://www.fairplay.k12.mo.us/,1,False,School String not found in website
FAIR PLAY HIGH,"301 N WALNUT, FAIR PLAY, MO 65649",291173000000.0,http://www.fairplay.k12.mo.us/,1,False,School String not found in website
EXCEPTIONAL PUPIL COOP,"1510 E BROADWAY, BOLIVAR, MO 65613",291173000000.0,https://www.hisawyer.com/listings/schools/96378-exceptional-pupil-coop,14,False,Query Ranking > 5
FAIRFAX ELEM.,"500 MAIN ST, FAIRFAX, MO 64446",291176000000.0,https://www.fairfaxk12mo.us/,1,False,School String not found in website
FAIRFAX HIGH,"500 MAIN ST, FAIRFAX, MO 64446",291176000000.0,https://www.fairfaxk12mo.us/,2,False,School String not found in website
COMMUNITY FOR KIDS,"104 Main St., Fairfax, MO 64446",291176000000.0,https://www.hisawyer.com/listings/schools/96381-community-for-kids,2,True,Validity is confirmed according to current tests.
TRUMAN LEARNING CENTER,"209 W COLLEGE, FARMINGTON, MO 63640",291191000000.0,https://www.fsdknights.com/apps/pages/index.jsp?uREC_ID=1188399&type=d,1,True,Validity is confirmed according to current tests.
FARMINGTON MIDDLE,"506 S FLEMING ST, FARMINGTON, MO 63640",291191000000.0,https://www.fsdknights.com/apps/pages/index.jsp?uREC_ID=1188394&type=d&pREC_ID=1433093,2,True,Validity is confirmed according to current tests.
FARMINGTON SR. HIGH,"1 BLACK KNIGHT DR, FARMINGTON, MO 63640",291191000000.0,https://www.fsdknights.com/apps/pages/index.jsp?uREC_ID=1188393&type=d&pREC_ID=1433084,1,False,School String not found in website
WASHINGTON-FRANKLIN ELEM.,"409 N WASHINGTON, FARMINGTON, MO 63640",291191000000.0,https://elementaryschools.org/directory/mo/cities/farmington/washington-franklin-elementary/291191000442/,5,False,School String not found in website
LINCOLN INTERMEDIATE,"708 S FLEMING, FARMINGTON, MO 63640",291191000000.0,https://www.schoolsnearme.net/en/public/lincoln-intermediate/49801,2,True,Validity is confirmed according to current tests.
JUVENILE DETENTION CTR.,"HWY 32 EAST, FARMINGTON, MO 63640",291191000000.0,https://www.citydirectory.us/school-juvenile-detention-center-farmington-mo.html,2,False,School String not found in website
ROOSEVELT ELEM.,"1040 FORSTER ST, FARMINGTON, MO 63640",291191000000.0,https://www.fsdknights.com/apps/pages/index.jsp?uREC_ID=1188396&type=d,1,False,School String not found in website
MID-BUCHANAN ELEM.,"3221 SE STATE RTE H, FAUCETT, MO 64448",291194000000.0,http://www.midbuchanan.k12.mo.us/,1,False,School String not found in website
MID-BUCHANAN SR. HIGH,"3221 SE STATE RTE H, FAUCETT, MO 64448",291194000000.0,http://www.midbuchanan.k12.mo.us/,1,False,School String not found in website
LAURENCE J. DALY ELEM.,"702 LUCKY ST, FAYETTE, MO 65248",291199000000.0,https://www.fayette.k12.mo.us/Domain/8,1,False,School String not found in website
FAYETTE HIGH,"510 CLEVELAND AVE, FAYETTE, MO 65248",291199000000.0,https://www.hisawyer.com/listings/schools/96397-fayette-high,1,True,Validity is confirmed according to current tests.
WM. N. CLARK MIDDLE,"704 LUCKY ST, FAYETTE, MO 65248",291199000000.0,https://www.fayette.k12.mo.us/Domain/9,1,False,School String not found in website
CROSS KEYS MIDDLE,"14205 COUGAR DR, FLORISSANT, MO 63033",291201000000.0,https://www.fergflor.org/cross-keys-middle,1,True,Validity is confirmed according to current tests.
BERKELEY MIDDLE,"8300 FROST AVE, BERKELEY, MO 63134",291201000000.0,https://www.fergflor.org/berkeley-elementary,1,False,School String not found in website
AIRPORT ELEM.,"8249 AIRPORT RD, BERKELEY, MO 63134",291201000000.0,https://www.fergflor.org/domain/288,1,False,School String not found in website
BERMUDA ELEM.,"5835 BERMUDA DR, ST LOUIS, MO 63121",291201000000.0,https://www.fergflor.org/bermuda-elementary,1,False,School String not found in website
COMBS ELEM.,"300 ST JEAN DR, FLORISSANT, MO 63031",291201000000.0,https://www.fergflor.org/combs-elementary,1,False,School String not found in website
COMMONS LANE ELEM.,"2700 DERHAKE RD, FLORISSANT, MO 63033",291201000000.0,https://www.fergflor.org/commons-lane-elementary,1,False,School String not found in website
COOL VALLEY ELEM.,"1351 S FLORISSANT RD, ST LOUIS, MO 63121",291201000000.0,https://www.fergflor.org/innovation-cool-valley,1,False,School String not found in website
DUCHESNE ELEM.,"100 S FLORISSANT RD, FLORISSANT, MO 63031",291201000000.0,https://www.fergflor.org/duchesne-elementary,1,False,School String not found in website
FERGUSON MIDDLE,"701 JANUARY AVE, FERGUSON, MO 63135",291201000000.0,https://www.fergflor.org/ferguson-middle,1,True,Validity is confirmed according to current tests.
GRIFFITH ELEM.,"200 DAY DR, FERGUSON, MO 63135",291201000000.0,https://www.fergflor.org/griffith-elementary,1,False,School String not found in website
HALLS FERRY ELEM.,"13585 NEW HALLS FERRY RD, FLORISSANT, MO 63033",291201000000.0,https://www.fergflor.org/halls-ferry-elementary,1,False,School String not found in website
HOLMAN ELEM.,"8811 HAROLD DR, BERKELEY, MO 63134",291201000000.0,https://www.fergflor.org/holman-elementary,1,False,School String not found in website
LEE HAMILTON ELEM.,"401 POWELL AVE, FERGUSON, MO 63135",291201000000.0,https://www.fergflor.org/lee-hamilton-elementary,1,False,School String not found in website
MCCLUER NORTH HIGH,"705 WATERFORD DR, FLORISSANT, MO 63033",291201000000.0,https://www.fergflor.org/mccluer-north-high,1,True,Validity is confirmed according to current tests.
MCCLUER HIGH,"1896 S FLORISSANT RD, FLORISSANT, MO 63031",291201000000.0,https://www.fergflor.org/domain/367,1,True,Validity is confirmed according to current tests.
PARKER ROAD ELEM.,"2800 PARKER RD, FLORISSANT, MO 63033",291201000000.0,https://www.fergflor.org/parker-road-elementary,1,False,School String not found in website
ROBINWOOD ELEM.,"955 DERHAKE RD, FLORISSANT, MO 63033",291201000000.0,https://www.fergflor.org/robinwood-elementary,1,False,School String not found in website
WALNUT GROVE ELEM.,"1248 N FLORISSANT RD, FERGUSON, MO 63135",291201000000.0,https://www.fergflor.org/walnut-grove-elementary,1,False,School String not found in website
WEDGWOOD ELEM.,"14275 NEW HALLS FERRY RD, FLORISSANT, MO 63033",291201000000.0,https://www.fergflor.org/wedgwood,1,False,School String not found in website
VOGT ELEM.,"200 CHURCH ST, FERGUSON, MO 63135",291201000000.0,https://www.fergflor.org/domain/388,1,False,School String not found in website
EARLY EDUCATION CENTER,"1005 WATERFORD DR, FLORISSANT, MO 63033",291201000000.0,https://www.hisawyer.com/listings/schools/96398-early-education-center,2,True,Validity is confirmed according to current tests.
MCCLUER SOUTH-BERKELEY HIGH,"201 BROTHERTON LN, FERGUSON, MO 63135",291201000000.0,https://www.fergflor.org/mccluer-south-berkeley-high,1,True,Validity is confirmed according to current tests.
JOHNSON WABASH ELEM.,"685 JANUARY, FERGUSON, MO 63135",291201000000.0,https://www.fergflor.org/johnson-wabash-elementary,1,False,School String not found in website
FESTUS ELEM.,"1500 MID-MEADOW LN, FESTUS, MO 63028",291203000000.0,https://www.festus.k12.mo.us/vnews/display.v/SEC/Elementary%7CAdministrators%20%26%20Office%20Staff,1,False,School String not found in website
FESTUS SR. HIGH,"501 WESTWIND DR, FESTUS, MO 63028",291203000000.0,https://www.realtor.com/realestateandhomes-detail/501-Westwind-Dr_Festus_MO_63028_M79749-72257,2,True,Validity is confirmed according to current tests.
FESTUS MIDDLE,"1717 W MAIN, FESTUS, MO 63028",291203000000.0,https://www.waze.com/live-map/directions/festus-middle-school-w-main-st-1717-festus?to=place.w.176685438.1766723310.2296810,4,True,Validity is confirmed according to current tests.
FESTUS INTERMEDIATE,"1501 MID-MEADOW LN, FESTUS, MO 63028",291203000000.0,https://www.festus.k12.mo.us/vnews/display.v/SEC/Intermediate%7CAdministrators%20%26%20Office%20Staff,1,True,Validity is confirmed according to current tests.
FORDLAND ELEM.,"252 N CENTER ST, FORDLAND, MO 65652",291218000000.0,https://dataexplorer.agile-ed.com/m/Lookup/MO/652098-Fordland-Elementary-School,11,False,Query Ranking > 5
FORDLAND HIGH,"1248 SCHOOL ST, FORDLAND, MO 65652",291218000000.0,https://www.fordland.k12.mo.us/,1,False,School String not found in website
FORDLAND MIDDLE,"1230 SCHOOL ST, FORDLAND, MO 65652",291218000000.0,https://www.fordland.k12.mo.us/,1,True,Validity is confirmed according to current tests.
FORSYTH ELEM.,"178 PANTHER ST, FORSYTH, MO 65653",291224000000.0,https://forsythpanthers.org/,1,False,School String not found in website
FORSYTH HIGH,"178 PANTHER ST, FORSYTH, MO 65653",291224000000.0,https://forsythpanthers.org/,1,True,Validity is confirmed according to current tests.
FORSYTH MIDDLE,"178 PANTHER ST, FORSYTH, MO 65653",291224000000.0,https://forsythpanthers.org/,1,True,Validity is confirmed according to current tests.
CAR.  TECH. CTR. AT FT. OSAGE,"2101 N TWYMAN RD, INDEPENDENCE, MO 64058",291229000000.0,https://www.fortosage.net/ctc,1,False,School String not found in website
BLUE HILLS ELEM.,"2101 N TWYMAN RD, INDEPENDENCE, MO 64058",291229000000.0,https://www.fortosage.net/BlueHills,1,False,School String not found in website
BUCKNER ELEM.,"2101 N TWYMAN RD, INDEPENDENCE, MO 64058",291229000000.0,https://www.fortosage.net/domain/81,1,False,School String not found in website
CLER-MONT ELEM.,"2101 N TWYMAN RD, INDEPENDENCE, MO 64058",291229000000.0,https://www.fortosage.net/ClerMont,1,False,School String not found in website
ELM GROVE ELEM.,"2101 N TWYMAN RD, INDEPENDENCE, MO 64058",291229000000.0,https://www.fortosage.net/ElmGrove,1,False,School String not found in website
OSAGE TRAIL MIDDLE,"2101 N TWYMAN RD, INDEPENDENCE, MO 64058",291229000000.0,https://www.fortosage.net/OsageTrail,1,True,Validity is confirmed according to current tests.
FORT OSAGE HIGH,"2101 N TWYMAN RD, INDEPENDENCE, MO 64058",291229000000.0,https://www.fortosage.net/,1,True,Validity is confirmed according to current tests.
FIRE PRAIRIE MIDDLE,"2101 N TWYMAN RD, INDEPENDENCE, MO 64058",291229000000.0,https://www.fortosage.net/domain/85,4,False,School String not found in website
LEWIS AND CLARK LEARNING CTR.,"2101 N TWYMAN RD, INDEPENDENCE, MO 64058",291229000000.0,https://www.fortosage.net/domain/89,1,False,School String not found in website
INDIAN TRAILS ELEM.,"2101 N TWYMAN RD, INDEPENDENCE, MO 64058",291229000000.0,https://www.fortosage.net/domain/84,1,False,School String not found in website
