SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Gaithersburg Elementary,"35 N Summit Ave, Gaithersburg, MD 20877",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/gaithersburges/,1
Gaithersburg Middle,"2 Teachers' Way, Gaithersburg, MD 20877",2.40048E+11,https://www.montgomeryschoolsmd.org/schoolodex/schooloverview.aspx?s=03554,1
Gaithersburg High,"101 Education Blvd, Gaithersburg, MD 20877",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/gaithersburghs/,1
Galway Elementary,"12612 Galway Dr, Silver Spring, MD 20904",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/galwayes/,1
Garrett Park Elementary,"4810 Oxford Street, Kensington, MD 20895",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/garrettparkes/,1
Georgian Forest Elementary,"3100 Regina Dr, Silver Spring, MD 20906",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/georgianforestes/,1
Germantown Elementary,"19110 Liberty Mill Rd, Germantown, MD 20874",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/germantownes/,2
Glenallan Elementary,"12520 Heurich Rd, Silver Spring, MD 20902",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/glenallanes/,1
Greenwood Elementary,"3336 Gold Mine Rd, Brookeville, MD 20833",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/greenwoodes/,1
Harmony Hills Elementary,"13407 Lydia St, Silver Spring, MD 20906",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/harmonyhillses/aboutus/contactus/,1
Highland Elementary,"3100 Medway St, Silver Spring, MD 20902",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/highlandes/,1
Highland View Elementary,"9010 Providence Ave, Silver Spring, MD 20901",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/highlandviewes/,1
Jackson Road Elementary,"900 Jackson Rd, Silver Spring, MD 20904",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/jacksonroades/,1
John F. Kennedy High,"1901 Randolph Rd, Silver Spring, MD 20902",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/kennedyhs/,1
Kemp Mill Elementary,"411 Sisson St, Silver Spring, MD 20902",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/kempmilles/,1
Lakewood Elementary,"2534 Lindley Terrace, Rockville, MD 20850",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/lakewoodes/,1
Kingsview Middle,"18909 Kingsview Rd, Germantown, MD 20874",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/kingsviewms/,1
Laytonsville Elementary,"21401 Laytonsville Rd, Gaithersburg, MD 20882",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/laytonsvillees/,1
Longview School,"13900 Bromfield Rd, Germantown, MD 20874",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/longview/,1
Luxmanor Elementary,"6201 Tilden Ln, Rockville, MD 20852",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/luxmanores/,1
Maryvale Elementary,"1000 First St, Rockville, MD 20850",2.40048E+11,https://www.rockvillemd.gov/2104/1000-First-Street,1
Flora M. Singer Elementary School,"2600 Hayden Drive, Silver Spring, MD 20902",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/singeres/,1
Meadow Hall Elementary,"951 Twinbrook Pkwy, Rockville, MD 20851",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/meadowhalles,1
Mill Creek Towne Elementary,"17700 Park Mill Dr, Rockville, MD 20855",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/mctes/,1
Monocacy Elementary,"18801 Barnesville Road, Dickerson, MD 20842",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/monocacyes/,1
Montgomery Blair High,"51 University Blvd E, Silver Spring, MD 20901",2.40048E+11,https://mbhs.edu/,2
Montgomery Village Middle School,"19300 Watkins Mill Rd, Montgomery Village, MD 20886",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/mvms/,1
New Hampshire Estates Elem,"8720 Carroll Ave, Silver Spring, MD 20903",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/nhees/,1
Oak View Elementary,"400 E Wayne Ave, Silver Spring, MD 20901",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/oakviewes/,1
Oakland Terrace Elementary,"2720 Plyers Mill Rd, Silver Spring, MD 20902",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/oaklandes/,1
Olney Elementary,"3401 Queen Mary Dr, Olney, MD 20832",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/olneyes/,1
Paint Branch High,"14121 Old Columbia Pike, Burtonsville, MD 20866",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/paintbranchhs/,1
Parkland Middle,"4610 West Frankfort Dr, Rockville, MD 20853",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/parklandms/,2
Kensington Parkwood Elementary,"4710 Saul Rd, Kensington, MD 20895",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/parkwoodes/,1
Pine Crest Elementary,"201 Woodmoor Dr, Silver Spring, MD 20901",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/pinecrestes/,1
Piney Branch Elementary,"7510 Maple Ave, Takoma Park, MD 20912",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/pineybranches/,1
Poolesville Elementary,"19565 Fisher Ave, Poolesville, MD 20837",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/poolesvillees/,1
Poolesville High,"17501 Willard Rd, Poolesville, MD 20837",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/poolesvillehs/,1
Potomac Elementary,"10311 River Rd, Potomac, MD 20854",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/potomaces,1
Redland Middle,"6505 Muncaster Mill Rd, Rockville, MD 20855",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/redlandms/,1
Ridgeview Middle,"16600 Raven Rock Dr, Gaithersburg, MD 20878",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/ridgeviewms/,2
Rock Creek Forest Elementary,"8330 Grubb Road, Chevy Chase, MD 20815",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/rcforestes/,1
Rock View Elementary,"3901 Denfeld Ave, Kensington, MD 20895",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/rockviewes/,1
Rolling Terrace Elementary,"705 Bayfield St, Takoma Park, MD 20912",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/rollinges/,1
Rosemary Hills Elementary,"2111 Porter Rd, Silver Spring, MD 20910",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/rosemaryhillses/,1
Rosemont Elementary,"16400 Alden Ave, Gaithersburg, MD 20877",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/rosemontes/,1
Seneca Valley High,"19401 Crystal Rock Dr, Germantown, MD 20874",2.40048E+11,https://www.montgomeryschoolsmd.org/schoolodex/schooloverview.aspx?s=04104,1
Seven Locks Elementary,"9500 Seven Locks Road, Bethesda, MD 20817",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/sevenlockses/,1
Sherwood Elementary,"1401 Olney-Sandy Spring Rd, Sandy Spring, MD 20860",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/sherwoodes/,1
Sherwood High,"300 Olney-Sandy Spring Rd, Sandy Spring, MD 20860",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/sherwoodhs/,1
Somerset Elementary,"5811 Warwick Pl, Chevy Chase, MD 20815",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/somersetes/,2
South Lake Elementary,"18201 Contour Rd, Gaithersburg, MD 20877",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/southlakees/,1
Stedwick Elementary,"10631 Stedwick Rd, Montgomery Village, MD 20886",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/stedwickes/,1
Stonegate Elementary,"14811 Notley Rd, Silver Spring, MD 20905",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/stonegatees/,1
Strathmore Elementary,"3200 Beaverwood Ln, Silver Spring, MD 20906",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/strathmorees/,1
Summit Hall Elementary,"101 W Deer Park Rd, Gaithersburg, MD 20877",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/summithalles/,1
Thomas S. Wootton High,"2100 Wootton Pkwy, Rockville, MD 20850",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/woottonhs/,1
Travilah Elementary,"13801 Dufief Mill Rd, North Potomac, MD 20878",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/travilahes/,1
Twinbrook Elementary,"5911 Ridgeway Ave, Rockville, MD 20851",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/twinbrookes/,1
Viers Mill Elementary,"11711 Joseph Mill Rd, Silver Spring, MD 20906",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/viersmilles/,1
Washington Grove Elementary,"8712 Oakmont St, Gaithersburg, MD 20877",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/washingtongrovees/,1
Weller Road Elementary,"3301 Weller Rd, Silver Spring, MD 20906",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/wellerroades/,1
Beall Elementary,"451 Beall Ave, Rockville, MD 20850",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/bealles/,1
Westbrook Elementary,"5110 Allan Ter, Bethesda, MD 20816",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/westbrookes/,1
Westland Middle,"5511 Massachusetts Ave, Bethesda, MD 20816",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/westlandms/,1
Westover Elementary,"401 Hawkesbury Ln, Silver Spring, MD 20904",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/westoveres/,1
Wheaton High,"12401 Dalewood Dr, Silver Spring, MD 20906",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/wheatonhs/admin/contact/,1
Wheaton Woods Elementary,"4510 Faroe Pl, Rockville, MD 20853",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/wheatonwoodses/,1
Whetstone Elementary,"19201 Thomas Farm Rd, Gaithersburg, MD 20879",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/whetstonees/,1
White Oak Middle,"12201 New Hampshire Ave, Silver Spring, MD 20904",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/whiteoakms/,1
William Tyler Page Elementary,"13400 Tamarack Rd, Silver Spring, MD 20904",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/pagees/,1
Wood Acres Elementary,"5800 Cromwell Drive, Bethesda, MD 20816",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/woodacreses/,1
Woodfield Elementary,"24200 Woodfield Rd, Gaithersburg, MD 20882",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/woodfieldes/,1
Woodlin Elementary,"2101 Luzerne Ave, Silver Spring, MD 20910",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/woodlines/,1
Wyngate Elementary,"9300 Wadsworth Dr, Bethesda, MD 20817",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/wyngatees/,1
Northwest High,"13501 Richter Farm Rd, Germantown, MD 20874",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/northwesths/,1
Thomas Edison High School Of Technology,"12501 Dalewood Dr, Silver Spring, MD 20906",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/edison/,1
North Bethesda Middle,"8935 Bradmoor Dr, Bethesda, MD 20817",2.40048E+11,https://www.montgomeryschoolsmd.org/schoolodex/schooloverview.aspx?s=03413,2
Sligo Creek Elementary,"500 Schuyler Rd, Silver Spring, MD 20910",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/sligocreekes/,1
Shady Grove Middle,"8100 Midcounty Hgwy, Gaithersburg, MD 20877",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/shadygrovems/,1
Silver Spring International Middle,"313 Wayne Ave, Silver Spring, MD 20910",2.40048E+11,https://www.montgomeryschoolsmd.org/schoolodex/schooloverview.aspx?s=03647,1
Newport Mill Middle,"11311 Newport Mill Rd, Kensington, MD 20895",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/newportmillms/,1
Northwood High School,"919 University Blvd W, Silver Spring, MD 20901",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/northwoodhs/,1
Lakelands Park Middle,"1200 Main St, Gaithersburg, MD 20878",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/lakelandsparkms/,1
A. Mario Loiederman Middle,"12701 Goodhill Rd, Silver Spring, MD 20906",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/loiedermanms/,1
Robert Frost Middle School,"9201 Scott Dr, Rockville, MD 20850",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/robertfrostms/,1
Lake Seneca Elementary,"13600 Wanegarden Dr, Germantown, MD 20874",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/lakesenecaes/,1
Alternative Programs,"14501 Avery Road, Rockville, MD 20853",2.40048E+11,https://www.montgomeryschoolsmd.org/schoolodex/schooloverview.aspx?s=55107,1
North Chevy Chase Elementary,"3700 Jones Bridge Rd, Chevy Chase, MD 20815",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/nchevychasees/,1
Flower Hill Elementary,"18425 Flower Hill Way, Gaithersburg, MD 20879",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/flowerhilles/,1
Damascus High,"25921 Ridge Rd, Damascus, MD 20872",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/damascushs/,1
Eastern Middle School,"300 University Blvd East, Silver Spring, MD 20901",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/easternms/,1
Sligo Middle,"1401 Dennis Ave, Silver Spring, MD 20902",2.40048E+11,https://www.montgomeryschoolsmd.org/schoolodex/schooloverview.aspx?s=03778,1
Rock Terrace School,"390 Martins Ln, Rockville, MD 20850",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/rockterrace/,1
Clopper Mill Elementary,"18501 Cinnamon Dr, Germantown, MD 20874",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/cloppermilles/,1
Waters Landing Elementary,"13100 Waters Landing Dr, Germantown, MD 20874",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/waterslandinges/,1
Quince Orchard High,"15800 Quince Orchard Rd, Gaithersburg, MD 20878",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/qohs,1
Greencastle Elementary,"13611 Robey Rd, Silver Spring, MD 20904",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/greencastlees/,1
Goshen Elementary,"8701 Warfield Rd, Gaithersburg, MD 20882",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/goshenes/,1
Strawberry Knoll Elementary,"18820 Strawberry Knoll Rd, Gaithersburg, MD 20879",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/strawberryknolles/,1
Stone Mill Elementary,"14323 Stonebridge View Dr, North Potomac, MD 20878",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/stonemilles/,1
Clearspring Elementary,"9930 Moyer Rd, Damascus, MD 20872",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/clearspringes/,1
Cloverly Elementary,"800 Briggs Chaney Rd, Silver Spring, MD 20905",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/cloverlyes/,1
Watkins Mill High,"10301 Apple Ridge Rd, Gaithersburg, MD 20879",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/watkinsmillhs/,1
Cabin John Middle School,"10701 Gainsborough Road, Potomac, MD 20854",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/cabinjohnms/,1
Sargent Shriver Elementary,"12518 Greenly Dr, Silver Spring, MD 20906",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/shriveres/,1
Clarksburg High,"22500 Wims Rd, Clarksburg, MD 20871",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/clarksburghs/,1
Little Bennett Elementary,"23930 Burdette Forest Rd, Clarksburg, MD 20871",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/littlebennettes/,1
Great Seneca Creek Elementary,"13010 Dairymaid Dr, Germantown, MD 20874",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/greatsenecacreekes/,1
Pep - Itinerant,"12900 Middlebrook Rd Rm 3305, Germantown, MD 20874",2.40048E+11,https://www.hisawyer.com/listings/schools/87095-pep-itinerant,1
Arcola Elementary,"1820 Franwall Ave, Silver Spring, MD 20902",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/arcolaes/,1
Wilson Wims Elementary School,"12520 Blue Sky Drive, Clarksburg, MD 20871",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/wimses/,1
Hallie Wells Middle School,"11701 Little Seneca Parkway, Clarksburg, MD 20871",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/halliewellsms/,1
Jones Lane Elementary,"15110 Jones Ln, Gaithersburg, MD 20878",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/joneslanees/,1
Briggs Chaney Middle,"1901 Rainbow Dr, Silver Spring, MD 20905",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/briggschaneyms/,1
Brooke Grove Elementary,"2700 Spartan Rd, Olney, MD 20832",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/brookegrovees/,1
Burnt Mills Elementary,"11211 Childs St, Silver Spring, MD 20901",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/burntmillses/,1
Francis Scott Key Middle,"910 Schindler Drive, Silver Spring, MD 20903",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/fskms/,1
Rachel Carson Elementary,"100 Tschiffely Square Rd, Gaithersburg, MD 20878",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/rachelcarsones/,3
Sequoyah Elementary,"17301 Bowie Mill Rd, Derwood, MD 20855",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/sequoyahes/,1
Judith A. Resnik Elementary,"7301 Hadley Farms Drive, Gaithersburg, MD 20879",2.40048E+11,https://www2.montgomeryschoolsmd.org/schools/resnikes/,1
Yorktown Elementary,"7301 Race Track Rd, Bowie, MD 20715",2.40051E+11,https://www.pgcps.org/Yorktown,1
Judith P. Hoyer Montessori,"929 Hill Rd, Landover, MD 20785",2.40051E+11,https://schools.pgcps.org/judithhoyermontessori/,1
Kingsford Elementary,"1401 Enterprise Rd, Mitchellville, MD 20721",2.40051E+11,https://www.pgcps.org/kingsford/,1
Cool Spring Elementary,"8910 Riggs Rd, Adelphi, MD 20783",2.40051E+11,https://www.pgcps.org/coolspring/,1
Greenbelt Elementary,"66 Ridge Rd, Greenbelt, MD 20770",2.40051E+11,https://www.pgcps.org/greenbeltes/,1
Scotchtown Hills Elementary,"15950 Dorset Rd, Laurel, MD 20707",2.40051E+11,https://www.pgcps.org/scotchtownhills/,1
William Paca Elementary,"7801 Sherriff Rd, Landover, MD 20785",2.40051E+11,https://www.pgcps.org/williampaca/,1
Annapolis Road Academy,"7001 Beltz Drive, Forestville, MD 20747",2.40051E+11,https://www.businessyab.com/explore/united_states/maryland/prince_georges_county/6_spauldings/forestville/beltz_drive/7001/annapolis_road_academy_alternative_high_school.html,2
Perrywood Elementary,"501 Watkins Park Dr, Largo, MD 20774",2.40051E+11,https://www.pgcps.org/perrywood/,1
John Hanson Montessori,"6360 Oxon Hill Rd, Oxon Hill, MD 20745",2.40051E+11,https://www.pgcps.org/johnhansonmontessori/,1
Adelphi Elementary,"8820 Riggs Rd, Adelphi, MD 20783",2.40051E+11,https://www.pgcps.org/adelphi/,1
Allenwood Elementary,"6300 Harley Ln, Temple Hills, MD 20748",2.40051E+11,https://www.pgcps.org/allenwood/,1
Apple Grove Elementary,"7400 Bellefield Ave, Fort Washington, MD 20744",2.40051E+11,https://www.pgcps.org/applegrove/,1
Ardmore Elementary,"9301 Ardwick Ardmore Road, Springdale, MD 20774",2.40051E+11,https://www.pgcps.org/ardmore/,1
Barnaby Manor Elementary,"2411 Owens Rd, Oxon Hill, MD 20745",2.40051E+11,https://www.pgcps.org/barnabymanor/,1
Beacon Heights Elementary,"6929 Furman Pkwy, Riverdale, MD 20737",2.40051E+11,https://www.pgcps.org/beaconheights/,1
Beltsville Academy,"4300 Wicomico Ave, Beltsville, MD 20705",2.40051E+11,https://www.pgcps.org/beltsville/,1
Benjamin Tasker Middle School,"4901 Collington Rd, Bowie, MD 20715",2.40051E+11,https://www.pgcps.org/benjamintasker/,1
Bladensburg Elementary,"4915 Annapolis Rd, Bladensburg, MD 20710",2.40051E+11,https://www.pgcps.org/bladensburges/,1
Bladensburg High,"4200 57th Ave, Bladensburg, MD 20710",2.40051E+11,https://www.pgcps.org/bladensburghs/,1
Bond Mill Elementary,"16001 Sherwood Ave, Laurel, MD 20707",2.40051E+11,https://www.pgcps.org/bondmill/,1
Bowie High,"15200 Annapolis Rd, Bowie, MD 20715",2.40051E+11,https://www.pgcps.org/bowie/,1
Brandywine Elementary,"14101 Brandywine Rd, Brandywine, MD 20613",2.40051E+11,https://www.pgcps.org/brandywine/,1
Buck Lodge Middle,"2611 Buck Lodge Rd, Adelphi, MD 20783",2.40051E+11,https://www.pgcps.org/bucklodge/,1
Calverton Elementary,"3400 Beltsville Rd, Beltsville, MD 20705",2.40051E+11,https://www.pgcps.org/calverton/,1
Capitol Heights Elementary,"601 Suffolk Ave, Capitol Heights, MD 20743",2.40051E+11,https://www.pgcps.org/capitolheights/,1
Carmody Hills Elementary,"401 Jadeleaf Ave, Capitol Heights, MD 20743",2.40051E+11,https://www.pgcps.org/carmodyhills/,1
