SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Citrus Grove Middle School,"2153 NW 3RD ST, MIAMI, FL 33125",120039000548,https://citrusgrovems.org/apps/contact/,3
Cutler Bay Middle,"19400 GULFSTREAM RD, CUTLER BAY, FL 33157",120039000549,https://www.hisawyer.com/listings/schools/67938-cutler-bay-middle,5
Henry H. Filer Middle School,"531 W 29TH ST, HIALEAH, FL 33012",120039000551,https://filermiddle.org/home/,1
Hialeah Middle School,"6027 E 7TH AVE, HIALEAH, FL 33013",120039000554,https://www.hialeahmiddleschool.com/,1
Homestead Middle School,"650 NW 2ND AVE, HOMESTEAD, FL 33030",120039000556,https://homesteadmiddle.com/contact-us/,3
John F. Kennedy Middle School,"1075 NE 167TH ST, NORTH MIAMI BEACH, FL 33162",120039000558,https://www.jfkmiddle.net/,1
Kinloch Park Middle School,"4340 NW 3RD ST, MIAMI, FL 33126",120039000559,https://www.kpmschool.com/apps/contact/,2
Lake Stevens Middle School,"18484 NW 48TH PL, MIAMI GARDENS, FL 33055",120039000560,https://www.hisawyer.com/listings/schools/67931-lake-stevens-middle-school,5
Nautilus Middle School,"4301 N MICHIGAN AVE, MIAMI BEACH, FL 33140",120039000570,https://www.mbnautilussharks.org/,1
Norland Middle School,"1235 NW 192ND TER, MIAMI, FL 33169",120039000571,https://norlandmiddleschool.net/contact-2/,3
North Dade Middle School,"1840 NW 157TH ST, MIAMI GARDENS, FL 33054",120039000572,http://northdademiddleschool.com/,5
North Miami Middle School,"700 NE 137TH ST, NORTH MIAMI, FL 33161",120039000573,https://northmiamims.net/contact-us-2/,1
Palm Springs Middle School,"1025 W 56TH ST, HIALEAH, FL 33012",120039000574,http://palmspringsmiddleschool.net/contact-us/,1
Palmetto Middle School,"7351 SW 128TH ST, MIAMI, FL 33156",120039000575,https://palmettomiddle.com/,3
Ponce De Leon Middle School,"5801 AUGUSTO ST, CORAL GABLES, FL 33146",120039000577,https://poncedeleonmiddle.net/,1
Richmond Heights Middle School,"15015 SW 103RD AVE, MIAMI, FL 33176",120039000579,https://richmondheightsmiddle.com/,4
Riviera Middle School,"10301 SW 48TH ST, MIAMI, FL 33165",120039000580,https://rivieramiddle.net/contact-us/,1
Rockway Middle School,"9393 SW 29TH TER, MIAMI, FL 33165",120039000581,https://www.rockwaymiddleschool.org/apps/contact/,3
Shenandoah Middle School,"1950 SW 19TH ST, MIAMI, FL 33145",120039000582,https://shenandoahmiddle.com/contact/,5
Southwood Middle School,"16301 SW 80TH AVE, PALMETTO BAY, FL 33157",120039000583,https://www.southwoodmiddleschool.org/apps/pages/index.jsp?uREC_ID=188267&type=d,3
South Miami Middle School,"6750 SW 60TH ST, SOUTH MIAMI, FL 33143",120039000584,https://southmiamimiddle.org/apps/contact/,1
West Miami Middle School,"7525 SW 24TH ST, MIAMI, FL 33155",120039000587,https://www.westmiamimiddle.org/apps/pages/index.jsp?uREC_ID=1075320&type=u,3
American Senior High School,"18350 NW 67TH AVE, HIALEAH, FL 33015",120039000589,https://americanshs.net/contact-us/,2
Hialeah Senior High School,"251 E 47TH ST, HIALEAH, FL 33013",120039000591,https://www.hialeahhigh.org/apps/contact/,1
Hialeah-Miami Lakes Senior High,"7977 W 12TH AVE, HIALEAH, FL 33014",120039000592,https://hmltrojans.org/m/pages/index.jsp?uREC_ID=264812&type=d,4
Homestead Senior High School,"2351 SE 12TH AVE, HOMESTEAD, FL 33034",120039000593,https://homesteadshs.com/apps/contact/,3
Miami Coral Park Senior High,"8865 SW 16TH ST, MIAMI, FL 33165",120039000599,https://www.mcpshs.net/apps/contact/,2
Miami Jackson Senior High School,"1751 NW 36TH ST, MIAMI, FL 33142",120039000601,https://umiamihealth.org/en/promotions/dade-schools,2
Miami Killian Senior High School,"10655 SW 97TH AVE, MIAMI, FL 33176",120039000602,https://en.wikipedia.org/wiki/Miami_Killian_Senior_High_School,3
Miami Northwestern Senior High,"1100 NW 71ST ST, MIAMI, FL 33150",120039000604,https://northwesternbulls.org/apps/contact/,1
Miami Palmetto Senior High School,"7460 SW 118TH ST, MIAMI, FL 33156",120039000605,https://www.palmettopanthers.org/,1
Miami Senior High School,"2450 SW 1ST ST, MIAMI, FL 33135",120039000606,https://www.miamiseniorhigh.org/m/contact/,1
Miami Springs Senior High School,"751 DOVE AVE, MIAMI SPRINGS, FL 33166",120039000607,https://miamispringshawks.net/,2
Miami Sunset Senior High School,"13125 SW 72ND ST, MIAMI, FL 33183",120039000608,https://www.sunsetadultedu.com/about/campuses/,3
North Miami Senior High School,"13110 NE 8TH AVE, NORTH MIAMI, FL 33161",120039000610,https://nmshpioneers.org/contact-us/,4
South Dade Senior High School,"28401 SW 167TH AVE, HOMESTEAD, FL 33030",120039000612,https://sdshs.net/,2
South Miami Senior High School,"6856 SW 53RD ST, MIAMI, FL 33155",120039000613,https://www.southmiamiseniorhigh.org/,3
Miami Southridge Senior High,"19355 SW 114TH AVE, MIAMI, FL 33157",120039000614,https://miamisouthridgeshs.com/,1
Southwest Miami Senior High,"8855 SW 50TH TER, MIAMI, FL 33165",120039000615,https://southwestmiamieagles.net/,4
William H. Turner Technical Arts High School,"10151 NW 19TH AVE, MIAMI, FL 33147",120039001478,https://whtt7601.wixsite.com/turnertech/admissions,3
Title I Migrant Education Program,"28205 SW 124 COURT BLDG F  ROOM F019, HOMESTEAD, FL 33033",120039002127,https://wheretoteach.com/title-i-migrant-education-program-88748,4
Pk Early Intervention Program,"1501 NE 2 AVE RM 234, MIAMI, FL 33132",120039002128,https://www.hisawyer.com/listings/schools/67857-pk-early-intervention-program,1
Brucie Ball Educational Center,"11001 SW 76TH ST, MIAMI, FL 33173",120039002135,https://brucieball.educationalcenter.net/contact-us/,1
Instructional Center System Wide,"11001 SW 76TH ST RM 82, MIAMI, FL 33173",120039002137,https://www.hisawyer.com/listings/schools/67856-instructional-center-system-wide,3
Lindsey Hopkins Technical College,"750 NW 20TH ST, MIAMI, FL 33127",120039002138,https://www.lindseyhopkins.edu/about/campus/,1
Miami Senior Adult Education Center,"2450 SW 1ST ST, MIAMI, FL 33135",120039002139,https://www.miamisenioradult.org/about/,1
D.A. Dorsey Technical College,"7100 NW 17TH AVE, MIAMI, FL 33147",120039002141,https://www.dorseytechnicalcollege.com/about/campuses/,1
Robert Morgan Educational Center And Technical College,"18180 SW 122ND AVE, MIAMI, FL 33177",120039002148,https://www.robertmorgantech.net/about/location/,1
South Dade Technical College,"109 NE 8TH ST, HOMESTEAD, FL 33030",120039002149,https://www.southdadetech.edu/about/campuses/,2
Bent Tree Elementary School,"4861 SW 140TH AVE, MIAMI, FL 33175",120039002291,https://benttreeelem.net/contact-us/,1
Neva King Cooper Educational Center,"151 NW 5TH ST, HOMESTEAD, FL 33030",120039002428,https://nevakingcooper.wordpress.com/,4
Hammocks Middle School,"9889 HAMMOCKS BLVD, MIAMI, FL 33196",120039002429,https://hammocksmiddleschool.org/contact/,1
Jane S. Roberts K-8 Center,"14850 COTTONWOOD CIR, MIAMI, FL 33185",120039002711,http://jsrjaguars.weebly.com/,2
Ruben Dario Middle School,"350 NW 97TH AVE, MIAMI, FL 33172",120039002714,https://rubendarioms.org/apps/contact/,1
Marjory Stoneman Douglas Elem,"11901 SW 2ND ST, MIAMI, FL 33184",120039002733,https://www.homevaluestore.com/school/Marjory-Stoneman-Douglas-Elementary-Miami-FL,3
Dr. Gilbert L. Porter Elementary School,"15851 SW 112TH ST, MIAMI, FL 33196",120039002734,https://www.drglpelementary.org/,1
G. Holmes Braddock Senior High,"3601 SW 147TH AVE, MIAMI, FL 33185",120039002735,https://www.braddockbulldogs.org/,1
Mast Academy,"3979 RICKENBACKER CSWY, KEY BISCAYNE, FL 33149",120039002809,https://www.gomakos.org/,1
New World School Of The Arts,"25 NE 2ND ST, MIAMI, FL 33132",120039002810,https://nwsa.mdc.edu/location-directions-nwsa-mdc.html,1
Teenage Parent Program,"6300 NW 27TH AVE RM 92, MIAMI, FL 33147",120039002811,https://www.hisawyer.com/listings/schools/67887-teenage-parent-program,2
Ruth Owens Kruse Education Center,"11001 SW 76TH ST, MIAMI, FL 33173",120039002814,https://rok.educationalcenter.net/contact-us/,2
Maya Angelou Elementary School,"1850 NW 32ND ST, MIAMI, FL 33142",120039002986,https://mayaangelouelem.net/contact-us/,1
Barbara Goleman Senior High,"14100 NW 89TH AVE, MIAMI LAKES, FL 33018",120039002988,https://barbaragolemansenior.com/,1
Dante B. Fascell Elementary School,"15625 SW 80TH ST, MIAMI, FL 33193",120039003044,https://dantefascellelementary.org/,1
Wesley Matthews Elementary School,"12345 SW 18TH TER, MIAMI, FL 33175",120039003046,https://wesleymatthewses.net/contact-us/,2
John I. Smith K-8 Center,"10415 NW 52ND ST, DORAL, FL 33178",120039003048,http://jisk8.dadeschools.schooldesk.net/Registration,2
Paul W. Bell Middle School,"11800 NW 2ND ST, MIAMI, FL 33182",120039003051,https://paulbellmiddle.net/,2
Coral Reef Senior High School,"10101 SW 152ND ST, MIAMI, FL 33157",120039003052,https://en.wikipedia.org/wiki/Coral_Reef_Senior_High_School,4
Eneida M. Hartner Elementary School,"401 NW 29TH ST, MIAMI, FL 33127",120039003162,https://eneidamhartner.org/,2
Herbert A. Ammons Middle School,"17990 SW 142ND AVE, MIAMI, FL 33177",120039003163,https://www.ammonseagles.com/,2
Coral Reef Montessori Academy Charter,"10853 SW 216TH ST, MIAMI, FL 33170",120039003340,https://www.coralreefmontessori.com/,1
Mater Academy,"7700 NW 98TH ST, HIALEAH GARDENS, FL 33016",120039003341,https://www.materelementary.com/maps/,1
Dr. Michael M. Krop Senior High,"1410 NE 215TH ST, MIAMI, FL 33179",120039003345,https://www.kropseniorhigh.org/apps/contact/index.jsp,4
Christina M. Eve Elementary School,"16251 SW 99TH ST, MIAMI, FL 33196",120039003555,https://cmegators.weebly.com/school-information.html,3
Florida International Academy,"13400 NW 28TH AVE, OPA LOCKA, FL 33054",120039003556,https://www.hisawyer.com/listings/schools/67809-florida-international-academy,2
Jose De Diego Middle School,"3100 NW 5TH AVE, MIAMI, FL 33127",120039003559,https://fl02226692.schoolwires.net/,3
Booker T. Washington Senior High,"1200 NW 6TH AVE, MIAMI, FL 33136",120039003562,https://www.btwtornadoes.org/,3
Miami Youth Academy,"10855 SW 84 ST, MIAMI, FL 33173",120039003569,https://truecorebehavioral.com/programs/miami-youth-academy-mya/,1
Pinecrest Preparatory Academy,"14301 SW 42ND ST, MIAMI, FL 33175",120039003696,https://www.pinecrestprepacademy.com/apps/contact/,3
Hubert O. Sibley K-8 Academy,"255 NW 115TH ST, MIAMI, FL 33168",120039003697,https://hubertosibley.org/,2
Aspira Arts Deco Charter,"1911 NE MIAMI CT, MIAMI, FL 33136",120039003698,http://aspirafl.org/index.php/51-charter-schools/cs-arts-de-co-charter,1
Archimedean Academy,"12425 SW 72ND ST, MIAMI, FL 33183",120039003832,https://www.archimedean.org/,1
Mater Academy East Charter,"450 SW 4TH ST, MIAMI, FL 33130",120039003833,https://www.matereast.org/,2
Downtown Miami Charter School,"305 NW 3RD AVE, MIAMI, FL 33128",120039003834,https://www.downtowncharter.org/apps/pages/index.jsp?uREC_ID=421103&type=d,1
Miami Community Charter School,"101 S REDLAND RD, FLORIDA CITY, FL 33034",120039003970,https://mccsedu.org/,2
Somerset Academy Charter,"18491 SW 134TH AVE, MIAMI, FL 33177",120039003971,https://www.somersetdade.com/m/pages/index.jsp?uREC_ID=217436&type=d,1
Bridgeprep Academy Of Arts & Minds,"3138 COMMODORE PLZ, MIAMI, FL 33133",120039003973,https://en.wikipedia.org/wiki/Bridgeprep_Academy_of_Arts_and_Minds,1
Aventura City Of Excellence School,"3333 NE 188TH ST, AVENTURA, FL 33180",120039004068,https://www.aventuracharter.org/,1
Doral Academy,"2450 NW 97TH AVE, DORAL, FL 33172",120039004071,https://www.doralacademyschools.org/schools/,1
Ada Merritt K-8 Center,"660 SW 3RD ST, MIAMI, FL 33130",120039004072,https://adamerrittk-8center.org/,1
Keys Gate Charter School,"2325 SE 28TH AVE, HOMESTEAD, FL 33035",120039004073,https://www.keyscharter.org/apps/pages/index.jsp?uREC_ID=426478&type=d,1
Mater Academy Charter Middle,"7901 NW 103RD ST, HIALEAH GARDENS, FL 33016",120039004074,https://www.matermiddlehigh.org/contact/,1
Pinecrest Academy Charter Middle School,"14901 SW 42ND ST, MIAMI, FL 33185",120039004075,https://www.hisawyer.com/listings/schools/67787-pinecrest-academy-charter-middle-school,3
Lamar Louise Curry Middle School,"15750 SW 47TH ST, MIAMI, FL 33185",120039004076,https://lamarlouisecurry.net/contact-us/,1
John A. Ferguson Senior High,"15900 SW 56TH ST, MIAMI, FL 33185",120039004077,https://fergusonhs.org/apps/contact/,1
Robert Morgan Educational Center,"18180 SW 122ND AVE, MIAMI, FL 33177",120039004078,https://robertmorganeducenter.com/,1
Summerville Advantage Academy,"11575 SW 243RD ST, HOMESTEAD, FL 33032",120039004541,https://www.summervilleadvantageacademy.com/,1
The Charter School At Waterstone,"855 WATERSTONE WAY, HOMESTEAD, FL 33033",120039005476,https://www.charterschoolatwaterstone.com/,1
Early Beginnings Academy,"1411 NW 14TH AVE, MIAMI, FL 33125",120039005477,http://www.unitedcommunityoptionssfl.org/miami/early-beginnings-academy,1
Archimedean Middle Conservatory,"12425 SW 72ND ST, MIAMI, FL 33183",120039005485,https://www.archimedean.org/,1
Mater Performing Arts & Entertainment Academy,"7901 NW 103RD ST, HIALEAH GARDENS, FL 33016",120039005494,https://www.matermiddlehigh.org/apps/pages/index.jsp?uREC_ID=245905&type=d,1
Stellar Leadership Academy,"7900 NW 27TH AVE # F20, MIAMI, FL 33147",120039005495,http://www.stellarleadershipacademy.net/,1
Westland Hialeah Senior High School,"4000 W 18TH AVE, HIALEAH, FL 33012",120039005861,https://westlandwildcats.net/,1
Country Club Middle School,"18305 NW 75TH PL, MIAMI LAKES, FL 33015",120039005913,https://www.hisawyer.com/listings/schools/67971-country-club-middle-school,2
Southwest Miami Adult & Community Education Center,"8855 SW 50TH TER, MIAMI, FL 33165",120039007042,https://www.hisawyer.com/listings/schools/67755-southwest-miami-adult-community-education-center,2
District Summer Center H,"1500 BISCAYNE BLVD, MIAMI, FL 33132",120039007060,https://www.hisawyer.com/listings/schools/67754-district-summer-center-h,2
District Summer Center D,"1500 BISCAYNE BLVD, MIAMI, FL 33132",120039007066,https://www.hisawyer.com/listings/schools/67753-district-summer-center-d,2
District Summer Center L,"1500 BISCAYNE BLVD, MIAMI, FL 33132",120039007072,https://www.hisawyer.com/listings/schools/67751-district-summer-center-l,3
District Summer Center G,"1500 BISCAYNE BLVD, MIAMI, FL 33132",120039007092,https://www.hisawyer.com/listings/schools/67748-district-summer-center-g,4
Esy Summer Center,"1500 BISCAYNE BLVD RM 409C, MIAMI, FL 33132",120039007096,https://www.hisawyer.com/listings/schools/67746-esy-summer-center,1
Miami Sunset Adult Education Center,"13125 SW 72ND ST, MIAMI, FL 33183",120039007097,https://www.sunsetadultedu.com/about/campuses/,1
District Summer Center F,"6027 E 7TH AVE, HIALEAH, FL 33013",120039007138,https://www.hisawyer.com/listings/schools/67998-district-summer-center-f,2
George T. Baker Aviation Technical College,"3275 NW 42ND AVE, MIAMI, FL 33142",120039007221,https://www.bakeraviationtechcollege.com/location/,1
District Summer Center E,"1500 BISCAYNE BLVD, MIAMI, FL 33132",120039007224,https://www.hisawyer.com/listings/schools/67772-district-summer-center-e,2
Miami-Dade Virtual High School Franchise,"1501 NE 2ND AVE, MIAMI, FL 33132",120039007230,https://www.hisawyer.com/listings/schools/67737-miami-dade-virtual-high-school-franchise,4
Ben Gamla Charter School,"11155 SW 112TH AVE, MIAMI, FL 33176",120039007271,https://www.bengamlakendall.org/apps/contact/,1
Jorge Mas Canosa Middle School,"15735 SW 144TH ST, MIAMI, FL 33196",120039007291,https://www.jmcmiddle.com/contact-us/,2
Here'S Help,"15100 NW 27TH AVE, OPA LOCKA, FL 33054",120039007352,https://hereshelpinc.com/,1
Somerset Academy Charter High School (South Campus),"23255 SW 115TH AVE, HOMESTEAD, FL 33032",120039007431,https://www.hisawyer.com/listings/schools/67729-somerset-academy-charter-high-school-south-campus,1
Archimedean Upper Conservatory,"12425 SW 72ND ST, MIAMI, FL 33183",120039007456,https://www.archimedean.org/,1
Mater Academy Of International Studies,"795 NW 32ND ST, MIAMI, FL 33127",120039007485,https://www.materacademyis.com/m/contact/,1
Keys Gate Charter High School,"2325 SE 28TH AVE, HOMESTEAD, FL 33035",120039007529,https://www.keyscharter.org/apps/pages/index.jsp?uREC_ID=426478&type=d,1
C. G. Bethel High School,"16150 NE 17TH AVE, NORTH MIAMI BEACH, FL 33162",120039007542,https://cgbethelhs.com/,1
Andover Middle School,"121 NE 207TH ST, MIAMI, FL 33179",120039007563,https://andoverms.net/contact-us/,4
Nicklaus Children'S Hospital,"3100 SW 62ND AVE, MIAMI, FL 33155",120039007591,https://www.nicklauschildrens.org/locations,1
Miami Arts Charter,"95 NW 23RD ST, MIAMI, FL 33127",120039007599,https://www.miamiartscharter.net/maps/,1
Miami Community Charter High School,"18720 SW 352ND ST, FLORIDA CITY, FL 33034",120039007608,https://flcharterschool.org/store_wpress/miami-community-charter-high-school-7058/,1
Terra Environmental Research Institute,"11005 SW 84TH ST, MIAMI, FL 33173",120039007634,https://terrawolves.com/apps/contact/,2
Alonzo And Tracy Mourning Senior High Biscayne Bay Campus,"2601 NE 151ST ST, MIAMI, FL 33160",120039007635,https://atmourningsharks.org/,1
Palm Glades Preparatory Academy,"22655 SW 112 AVE, MIAMI, FL 33170",120039007797,https://www.palmgladesacademy.com/,1
International Studies Preparatory Academy,"1570 MADRUGA AVE, CORAL GABLES, FL 33146",120039007811,https://internationalstudiesprep.net/,1
His House,"20000 NW 47 AVE, MIAMI GARDENS, FL 33055",120039007820,https://www.hhch.org/contact-us/,1
Secondary Student Success Center 802,"750 NW 20TH ST, MIAMI, FL 33127",120039007828,https://www.realtyhop.com/schools/k12/fl/miami/secondary-student-success-center-802-33127,3
Bridgeprep Academy Of Greater Miami,"137 NE 19TH ST, MIAMI, FL 33132",120039007864,https://www.bridgeprepgreatermiami.com/,1
Doral Academy Of Technology,"2601 NW 112TH AVE, DORAL, FL 33172",120039007892,https://www.doralacademyschools.org/schools/,2
Doral International Academy Of Math And Science,"6700 NW 104TH AVE, DORAL, FL 33178",120039007911,https://www.doralinternational.org/,1
Medical Academy For Science And Technology (M.A.S.T.) @ Home,"1220 NW 1ST AVE, HOMESTEAD, FL 33030",120039007923,https://en.wikipedia.org/wiki/Medical_Academy_for_Science_and_Technology,3
Bridgeprep Academy South,"10700 SW 56TH ST, MIAMI, FL 33165",120039007932,https://basouth.bridgeprepacademy.com/,1
Mater Grove Academy,"2805 SW 32ND AVE, MIAMI, FL 33133",120039007935,https://www.matergroveacademy.com/apps/contact/index.jsp,1
Green Springs High School,"3555 NW 7TH ST, MIAMI, FL 33125",120039007980,http://finishschool.com/schools/green-springs-high-school/,1
Jose Marti Mast 6-12 Academy,"5701 W 24TH AVE, HIALEAH, FL 33016",120039007981,https://josemartimast.net/,1
North Park High School,"3400 NW 135TH ST, OPA LOCKA, FL 33054",120039007983,https://northparkhs.com/,1
North Gardens High School,"4692F NW 183RD ST, MIAMI GARDENS, FL 33055",120039007984,https://finishschool.com/schools/north-gardens-high-school,3
Bridgeprep Academy Of Village Green,"13300 SW 120TH ST, MIAMI, FL 33186",120039007987,https://bavillagegreen.bridgeprepacademy.com/,1
Alpha Charter Of Excellence,"1217 SW FOURTH ST, MIAMI, FL 33135",120039008147,https://www.floridaschoolgrades.com/school/13-5410/,5
Somerset Academy Bay,"9500 SW 97TH AVE, MIAMI, FL 33176",120039008160,https://www.somersetacademybay.com/apps/contact/,1
Everglades Preparatory Academy,"2251 E MOWRY DR, HOMESTEAD, FL 33033",120039008161,https://www.evergladesprep.com/,1
Mater Virtual Academy Charter Middle/High School,"17300 NW 87TH AVE, HIALEAH, FL 33015",120039008270,https://www.hisawyer.com/listings/schools/67667-mater-virtual-academy-charter-middle-high-school,2
Imater Academy,"600 W 20TH ST, HIALEAH, FL 33010",120039008272,https://academica.org/school/imater-academy/,1
Pace Center For Girls,"1400 NW 36TH ST STE 200, MIAMI, FL 33142",120039008332,https://www.pacecenter.org/locations/miami,1
The Seed School Of Miami,"1901 NW 127 ST, MIAMI, FL 33167",120039008345,https://miami.seedschool.org/,1
International Studies Virtual,"2480 SW 8TH ST, MIAMI, FL 33135",120039008379,https://flcharterschool.org/store_wpress/international-studies-virtual-6017/,1
True North Classical Academy,"9393 SW 72ND ST, MIAMI, FL 33173",120039008409,https://www.tnclassical.org/,1
Downtown Doral Charter Elementary School,"8390 NW 53RD ST, DORAL, FL 33166",120039008425,https://ddces.org/,1
Mater International Academy,"3405 NW 27TH AVE, MIAMI, FL 33142",120039008463,https://www.materinternationalacademy.com/,1
Academir Preparatory Academy,"5800 SW 135TH AVE, MIAMI, FL 33183",120039008481,http://www.academircharterschools.com/,1
West Lakes Preparatory Academy,"8435 W 36TH AVE, HIALEAH, FL 33018",120039008514,https://westlakesprep.com/,3
Path Academy,"6300 NW 27TH AVE, MIAMI, FL 33147",120039008541,https://sesischools.com/locations/florida/path-academy/,1
Pinecrest Glades Academy,"15250 SW EIGHTH ST, MIAMI, FL 33194",120039008574,https://www.pinecrestglades.org/,1
Arts Academy Of Excellence,"780 FISHERMAN ST, OPA LOCKA, FL 33054",120039008616,https://artsacademynorth.org/,1
Early Education Center,"318 N WILSON AVE, ARCADIA, FL 34266",120042000396,https://www.hisawyer.com/listings/schools/68162-early-education-center,4
Desoto County High School,"1710 E GIBSON ST, ARCADIA, FL 34266",120042000620,https://dhs.desotoschools.com/,1
West Elementary School,"304 W IMOGENE ST, ARCADIA, FL 34266",120042000621,https://wes.desotoschools.com/apps/contact/,1
Memorial Elementary School,"851 E HICKORY ST, ARCADIA, FL 34266",120042000622,https://mes.desotoschools.com/,1
Desoto Middle School,"420 E GIBSON ST, ARCADIA, FL 34266",120042000624,https://dms.desotoschools.com/,1
Nocatee Elementary School,"4846 SW SHORES AVE, NOCATEE, FL 34268",120042000625,https://nes.desotoschools.com/,1
Spring Lake Youth Academy,"8805 SW START CENTER ST, ARCADIA, FL 34269",120042002060,https://www.aspirations.org/school/spring-lake-youth-academy,2
Hospital And Homebound,"494 N MANATEE AVE, ARCADIA, FL 34266",120042003350,https://www.hisawyer.com/listings/providers/68156-hospital-and-homebound,4
Desoto Alternative Program,"930 E CYPRESS ST, ARCADIA, FL 34266",120042006813,https://projects.propublica.org/miseducation/school/120042006813,5
