SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING,VALIDITY_CONFIRMED,EXPLANATIONS
Copper Basin High School,"205 Cougar DR, Copperhill, TN 37317",470345001440,https://www.polk-schools.com/copper-basin-high-school,4,True,Validity is confirmed according to current tests.
Chilhowee Middle School,"215 Schoolhouse Hill RD, Benton, TN 37307",470345001444,https://www.homesnap.com/schools/TN/Benton/Chilhowee_Middle_School,13,False,Query Ranking > 5
South Polk Elementary,"964 Old Federal RD, Old Fort, TN 37362",470345001445,https://south-polk.weebly.com/,3,True,Validity is confirmed according to current tests.
Polk County High School,"7200 Highway 411 North, Benton, TN 37307",470345001900,https://www.polk-schools.com/polk-county-high-school,1,True,Validity is confirmed according to current tests.
Copper Basin Elementary School,"206 Cougar DR, Copperhill, TN 37317",470345002070,https://www.polk-schools.com/copper-basin-elementary-school,7,False,Query Ranking > 5
Cane Creek Elementary,"1500 West Jackson ST, Cookeville, TN 38501",470348000413,http://www.canecreekcubs.com/,1,True,Validity is confirmed according to current tests.
Avery Trace Middle School,"230 Raider DR, Cookeville, TN 38501",470348000497,http://www.averytraceraiders.com/,1,True,Validity is confirmed according to current tests.
Cornerstone Elementary,"371 First Avenue South, Baxter, TN 38544",470348001449,http://www.cesstingers.com/,1,True,Validity is confirmed according to current tests.
Capshaw Elementary,"1 Cougar LN, Cookeville, TN 38501",470348001451,http://www.capshawcougars.com/,1,True,Validity is confirmed according to current tests.
Jere Whitson Elementary,"178 East Jere Whitson RD, Cookeville, TN 38501",470348001453,http://www.jerewhitsonwildcats.com/,1,True,Validity is confirmed according to current tests.
Monterey High School,"710 East Commercial AVE, Monterey, TN 38574",470348001454,https://elementary-schools.cmac.ws/monterey-high-school/116306/,8,False,Query Ranking > 5
Northeast Elementary,"575 N Old Kentucky RD, Cookeville, TN 38501",470348001455,https://elementary-schools.cmac.ws/northeast-elementary-school/117010/,4,True,Validity is confirmed according to current tests.
Park View Elementary,"545 Scott AVE, Cookeville, TN 38501",470348001456,http://www.parkviewpandas.com/,1,True,Validity is confirmed according to current tests.
Cookeville High School,"1 Cavalier DR, Cookeville, TN 38501",470348001457,http://cookevillecavs.org/,1,True,Validity is confirmed according to current tests.
Sycamore Elementary,"452 Ellis AVE, Cookeville, TN 38501",470348001459,http://www.sycamorestars.com/,1,True,Validity is confirmed according to current tests.
Upperman Middle School,"6700 Nashville HWY, Baxter, TN 38544",470348001461,http://www.umsyellowjackets.com/,1,True,Validity is confirmed according to current tests.
Burks Elementary,"300 Crossville ST, Monterey, TN 38574",470348001487,http://www.burkspanthers.com/,1,True,Validity is confirmed according to current tests.
Algood Middle School,"540 Dry Valley RD, Cookeville, TN 38506",470348001901,http://www.algoodredskins.com/,1,True,Validity is confirmed according to current tests.
Upperman High School,"6950 Nashville HWY, Baxter, TN 38544",470348001903,http://www.uppermanbees.com/,1,True,Validity is confirmed according to current tests.
Algood Elementary,"2525 Old Walton RD, Algood, TN 38506",470348002195,http://www.aesbraves.com/,1,True,Validity is confirmed according to current tests.
White Plains Academy,"288 E Main ST, Algood, TN 38506",470348002196,http://www.wpaeagles.com/,1,True,Validity is confirmed according to current tests.
Prescott South Elementary,"115 W Cemetery RD, Cookeville, TN 38506",470348002226,https://putnamcsdpses.ss19.sharpschool.com/,1,True,Validity is confirmed according to current tests.
Prescott South Middle School,"1859 S Jefferson ST, Cookeville, TN 38506",470348002230,http://www.prescottbulldogs.com/,1,True,Validity is confirmed according to current tests.
Vital: Upper Cumberland E-Learning Network,"1400 E Spring ST, Cookeville, TN 38506",470348002281,https://www.hisawyer.com/listings/schools/125884-vital-upper-cumberland-e-learning-network,6,False,Query Ranking > 5
Baxter Primary,"125 Elmore Town Road, Baxter, TN 38544",470348002475,http://www.bpshoneybees.com/,1,True,Validity is confirmed according to current tests.
Frazier Elementary,"3900 Double S RD, Dayton, TN 37321",470351001463,https://fes.rheacounty.org/,1,True,Validity is confirmed according to current tests.
Graysville Elementary School,"606 Long ST, Dayton, TN 37321",470351001465,https://ges.rheacounty.org/,1,True,Validity is confirmed according to current tests.
Rhea County High School,"885 Eagle LN, Evensville, TN 37332",470351001467,https://rchs.rheacounty.org/,1,True,Validity is confirmed according to current tests.
Spring City Elementary,"270 East Jackson AVE, Spring City, TN 37381",470351001469,https://sces.rheacounty.org/,2,True,Validity is confirmed according to current tests.
Spring City Middle School,"751 Wasson Memorial Hwy 68, Spring City, TN 37381",470351002035,https://www.hisawyer.com/listings/schools/125906-spring-city-middle-school,6,False,Query Ranking > 5
Rhea Central Elementary,"1005 Delaware AVE, Dayton, TN 37321",470351002353,http://rheacentral.tn.rce.schoolinsites.com/?PageName=Directions,1,True,Validity is confirmed according to current tests.
Rhea Middle School,"405 Pierce RD, Evensville, TN 37332",470351002355,http://rheamiddle.tn.rcm.schoolinsites.com/?PageName=Contact,1,True,Validity is confirmed according to current tests.
Richard Hardy Memorial School,"1620 Hamilton Avenue, South Pittsburg, TN 37380",470354001474,https://richardhardy.org/,1,True,Validity is confirmed according to current tests.
Harriman Middle School,"1025 Cumberland ST, Harriman, TN 37748",470359000566,https://hms.roaneschools.com/,1,True,Validity is confirmed according to current tests.
Harriman High School,"920 North Roane ST, Harriman, TN 37748",470359000567,https://hhs.roaneschools.com/,1,True,Validity is confirmed according to current tests.
Bowers Elementary,"120 Breazeale ST, Harriman, TN 37748",470359000569,https://bes.roaneschools.com/,1,True,Validity is confirmed according to current tests.
Cherokee Middle School,"200 Paint Rock Ferry RD, Kingston, TN 37763",470359001475,https://cms.roaneschools.com/,6,False,Query Ranking > 5
Kingston Elementary,"2000 Kingston HWY, Kingston, TN 37763",470359001479,https://kes.roaneschools.com/,1,True,Validity is confirmed according to current tests.
Midtown Elementary,"2830 Roane State HWY, Harriman, TN 37748",470359001480,https://mtes.roaneschools.com/,1,True,Validity is confirmed according to current tests.
Midway Elementary,"130 Laurel Bluff RD, Kingston, TN 37763",470359001481,https://mes.roaneschools.com/apps/search/,2,True,Validity is confirmed according to current tests.
Midway High School,"530 Loudon HWY, Kingston, TN 37763",470359001482,https://mhs.roaneschools.com/,1,True,Validity is confirmed according to current tests.
Oliver Springs Middle,"317 Roane ST, Oliver Springs, TN 37840",470359001483,https://osms.roaneschools.com/,1,True,Validity is confirmed according to current tests.
Oliver Springs High School,"419 Kingston AVE, Oliver Springs, TN 37840",470359001484,https://oshs.roaneschools.com/,1,True,Validity is confirmed according to current tests.
Ridge View Elementary,"625 Pumphouse RD, Rockwood, TN 37854",470359001485,https://rves.roaneschools.com/,1,True,Validity is confirmed according to current tests.
Roane County High School,"540 W Cumberland ST, Kingston, TN 37763",470359001486,https://rchs.roaneschools.com/,1,True,Validity is confirmed according to current tests.
Midtown Educational Center,"3096 Roane State HWY, Harriman, TN 37748",470359001488,https://mec.roaneschools.com/,1,True,Validity is confirmed according to current tests.
Rockwood High School,"512 West Rockwood ST, Rockwood, TN 37854",470359001489,https://rhs.roaneschools.com/,1,True,Validity is confirmed according to current tests.
Rockwood Middle School,"434 West Rockwood ST, Rockwood, TN 37854",470359001490,https://rms.roaneschools.com/apps/maps/,1,True,Validity is confirmed according to current tests.
Midway Middle School,"104 Dogtown RD, Ten Mile, TN 37880",470359002036,https://mms.roaneschools.com/,1,True,Validity is confirmed according to current tests.
Dyllis Springs Elementary,"120 Ollis RD, Oliver Springs, TN 37840",470359002302,https://dses.roaneschools.com/,1,True,Validity is confirmed according to current tests.
East Robertson High School,"158 Kilgore Trace, Cross Plains, TN 37049",470360000032,https://erhs.rcstn.net/,1,True,Validity is confirmed according to current tests.
Robert F. Woodall Elementary,"300 Eden Way, White House, TN 37188",470360000109,https://rfwe.rcstn.net/,1,True,Validity is confirmed according to current tests.
Bransford Elementary,"700 Bransford DR, Springfield, TN 37172",470360001491,https://bes.rcstn.net/,1,True,Validity is confirmed according to current tests.
Cheatham Park Elementary,"301 Locust ST, Springfield, TN 37172",470360001492,https://cpes.rcstn.net/,1,True,Validity is confirmed according to current tests.
Coopertown Elementary,"3746 Hwy 49 West, Springfield, TN 37172",470360001493,https://ces.rcstn.net/,1,True,Validity is confirmed according to current tests.
Greenbrier Elementary,"2658 Hwy 41 South, Greenbrier, TN 37073",470360001496,https://ges.rcstn.net/,1,True,Validity is confirmed according to current tests.
Greenbrier High School,"126 Cuniff DR, Greenbrier, TN 37073",470360001497,https://ghs.rcstn.net/,1,True,Validity is confirmed according to current tests.
Greenbrier Middle School,"2450 Hwy 41 South, Greenbrier, TN 37073",470360001498,https://gms.rcstn.net/,1,True,Validity is confirmed according to current tests.
Jo Byrns High School,"7025 Hwy 41 North, Cedar Hill, TN 37032",470360001500,https://jbhs.rcstn.net/,1,True,Validity is confirmed according to current tests.
Krisle Elementary,"6712 Hwy 49 East, Springfield, TN 37172",470360001501,https://kes.rcstn.net/,1,True,Validity is confirmed according to current tests.
Springfield High School,"5240 Hwy 76 East, Springfield, TN 37172",470360001503,https://shs.rcstn.net/school_directory,1,True,Validity is confirmed according to current tests.
Springfield Middle School,"715 5th Avenue West, Springfield, TN 37172",470360001504,https://sms.rcstn.net/about_us,1,True,Validity is confirmed according to current tests.
Watauga Elementary,"1755 Lake RD, Ridgetop, TN 37152",470360001505,https://wat.rcstn.net/,1,True,Validity is confirmed according to current tests.
Westside Elementary,"309 Alsup DR, Springfield, TN 37172",470360001506,https://wes.rcstn.net/,1,True,Validity is confirmed according to current tests.
White House Heritage High School,"7744 Highway 76 E DR, White House, TN 37188",470360001507,https://whhs.rcstn.net/,1,True,Validity is confirmed according to current tests.
East Robertson Elementary,"5177 E Robertson RD, Cross Plains, TN 37049",470360002015,https://eres.rcstn.net/,1,True,Validity is confirmed according to current tests.
Coopertown Middle School,"3820 Highway 49 West, Springfield, TN 37172",470360002071,https://cms.rcstn.net/,1,True,Validity is confirmed according to current tests.
Jo Byrns Elementary School,"6399 Highway 41 North, Cedar Hill, TN 37032",470360002109,https://jbes.rcstn.net/,1,True,Validity is confirmed according to current tests.
White House Heritage Elementary School,"220 West DR, White House, TN 37188",470360002225,https://hes.rcstn.net/,1,True,Validity is confirmed according to current tests.
Robertson Co. Virtual School,"5240 Highway 76 E, Springfield, TN 37172",470360002311,https://www.rcstn.net/schools/robertson_county_online_learning_experiences___r__,2,False,School String not found in website.
Crestview Elementary School,"1160 Jaden Gavin DR, Springfield, TN 37172",470360002450,https://cves.rcstn.net/,1,True,Validity is confirmed according to current tests.
Rogersville Elementary,"116 Broadway, Rogersville, TN 37857",470366001508,https://www.rcschool.net/,1,False,School String not found in website.
Stewartsboro Elementary,"10479 Old Nashville HWY, Smyrna, TN 37167",470369000115,https://www.apartmenthomeliving.com/smyrna-tn/middle-schools/stewartsboro-elementary-school-apartments,15,False,Query Ranking > 5
Cedar Grove Elementary,"354 Chaney RD, Smyrna, TN 37167",470369000855,https://www.hisawyer.com/listings/schools/125993-cedar-grove-elementary,13,False,Query Ranking > 5
Barfield Elementary,"350 Barfield- Crescent RD, Murfreesboro, TN 37128",470369000955,https://www.hisawyer.com/listings/schools/125992-barfield-elementary,8,False,Query Ranking > 5
Rock Springs Elementary,"1000 Waldron RD, Lavergne, TN 37086",470369000963,https://www.teacherlists.com/schools/59177-rock-springs-elementary-school,16,False,Query Ranking > 5
Blackman High School,"3956 Blaze DR, Murfreesboro, TN 37128",470369001354,https://www.hotels4teams.com/venues/blackman-high-school/,10,False,Query Ranking > 5
Blackman Elementary School,"586 Fortress BLVD, Murfreesboro, TN 37128",470369001502,https://www.apartmenthomeliving.com/murfreesboro-tn/elementary/blackman-elementary-school-apartments,13,False,Query Ranking > 5
Buchanan Elementary,"6050 Manchester HWY, Murfreesboro, TN 37127",470369001509,https://www.ymcafunco.org/schools/buchanan,17,False,Query Ranking > 5
Christiana Elementary,"4701 Shelbyville HWY, Christiana, TN 37037",470369001511,https://tennesseebsp.org/school-exemplars/christiana-elementary-school/,10,False,Query Ranking > 5
John Colemon Elementary,"1098 Espey DR, Smyrna, TN 37167",470369001512,https://projects.propublica.org/miseducation/school/470369001512,14,False,Query Ranking > 5
Daniel Mckee Alternative School,"2623 Halls Hill PIKE, Murfreesboro, TN 37130",470369001513,https://www.homesnap.com/schools/TN/Murfreesboro/Daniel_McKee_Alternative_School,15,False,Query Ranking > 5
David Youree Elementary,"250 Todd LN, Smyrna, TN 37167",470369001514,https://app.teacherlists.com/schools/59182-david-youree-elementary-school,11,False,Query Ranking > 5
Eagleville School,"500 Hwy 99, Eagleville, TN 37060",470369001516,https://www.ymcafunco.org/schools/eagleville-school,16,False,Query Ranking > 5
Holloway High School,"619 South Highland AVE, Murfreesboro, TN 37130",470369001517,https://www.homevaluestore.com/school/Holloway-High-School-Murfreesboro-TN,12,False,Query Ranking > 5
Kittrell Elementary,"7801 Old Woodbury HWY, Readyville, TN 37149",470369001518,"https://tennessee.hometownlocator.com/schools/profiles,n,kittrell%20elementary,z,37149,t,pb,i,1104216.cfm",13,False,Query Ranking > 5
Lascassas Elementary,"6300 Lascassas PIKE, Lascassas, TN 37085",470369001519,http://www.ymcafunco.org/schools/lascassas-elementary,13,False,Query Ranking > 5
Lavergne Primary,"220 Stones River RD, Lavergne, TN 37086",470369001520,http://www.ymcafunco.org/schools/lavergne-primary,2,True,Validity is confirmed according to current tests.
Homer Pittard Campus School,"923 E Lytle ST, Murfreesboro, TN 37132",470369001521,https://projects.propublica.org/miseducation/school/470369001521,10,False,Query Ranking > 5
Mcfadden School Of Excellence,"221 Bridge AVE, Murfreesboro, TN 37129",470369001522,https://projects.propublica.org/miseducation/school/470369001522,11,False,Query Ranking > 5
Oakland High School,"2225 Patriot DR, Murfreesboro, TN 37130",470369001523,https://en.wikipedia.org/wiki/Oakland_High_School_(Tennessee),12,False,Query Ranking > 5
Riverdale High School,"802 Warrior DR, Murfreesboro, TN 37128",470369001524,https://arrowsup.org/teams/2472652/girls/volleyball/junior%20varsity/schedule,15,False,Query Ranking > 5
Rockvale Elementary,"6550 Hwy 99, Rockvale, TN 37153",470369001525,http://www.ymcafunco.org/schools/rockvale-elementary,10,False,Query Ranking > 5
Roy L Waldron Elementary,"125 Floyd Mayfield DR, Lavergne, TN 37086",470369001526,https://www.lavergnetn.gov/BusinessDirectoryii.aspx?ysnShowAll=0&lngNewPage=0&txtLetter=R&txtZipCode=&txtCity=&txtState=&txtBusinessName=&lngBusinessCategoryID=&txtCustomField1=&txtCustomField2=&txtCustomField3=&txtCustomField4=&txtAreaCode=,7,False,Query Ranking > 5
Smyrna West Alternative School,"12619 Old Nashville HWY, Smyrna, TN 37167",470369001528,"https://tennessee.hometownlocator.com/schools/profiles,n,smyrna%20west%20alternative%20school,z,37167,t,pb,i,1103914.cfm",15,False,Query Ranking > 5
Smyrna Middle School,"712 Hazelwood DR, Smyrna, TN 37167",470369001529,https://www.hisawyer.com/listings/schools/125970-smyrna-middle-school,11,False,Query Ranking > 5
Smyrna Primary,"200 Walnut ST, Smyrna, TN 37167",470369001530,http://www.ymcafunco.org/schools/smyrna-primary,12,False,Query Ranking > 5
Thurman Francis Arts Academy/Magnet School For The Arts,"221 Todd LN, Smyrna, TN 37167",470369001531,https://projects.propublica.org/miseducation/school/470369001531,14,False,Query Ranking > 5
Walter Hill Elementary,"6309 Lebanon PIKE, Murfreesboro, TN 37129",470369001532,https://app.teacherlists.com/schools/59194-walter-hill-elementary-school,17,False,Query Ranking > 5
Siegel Middle School,"355 West Thompson LN, Murfreesboro, TN 37129",470369001534,https://app.teacherlists.com/schools/88901-siegel-middle-school,20,False,Query Ranking > 5
Wilson Elementary School,"1545 Cutoff RD, Murfreesboro, TN 37129",470369001537,https://www.hisawyer.com/listings/schools/125964-wilson-elementary-school,10,False,Query Ranking > 5
Smyrna Elementary,"1001 Sam Davis RD, Smyrna, TN 37167",470369001889,https://app.teacherlists.com/schools/59195-smyrna-elementary-school,9,False,Query Ranking > 5
Blackman Middle School,"3945 Blaze DR, Murfreesboro, TN 37128",470369001904,https://app.teacherlists.com/schools/88899-blackman-middle-school,15,False,Query Ranking > 5
Rock Springs Middle School,"3301 Rock Springs RD, Smyrna, TN 37167",470369001906,https://app.teacherlists.com/schools/88905-rock-springs-middle-school,20,False,Query Ranking > 5
Lavergne High School,"250 Wolverine Trail, Lavergne, TN 37086",470369001987,https://en.wikipedia.org/wiki/La_Vergne_High_School,12,False,Query Ranking > 5
Smyrna High School,"100 Bulldog DR, Smyrna, TN 37167",470369001988,https://portal.tssaa.org/common/directory/detail.cfm?id=457,14,False,Query Ranking > 5
Christiana Middle School,"4675 Shelbyville PIKE, Christiana, TN 37037",470369002037,https://www.homesnap.com/schools/TN/Christiana/Christiana_Middle_School,14,False,Query Ranking > 5
Siegel High School,"3300 Siegel RD, Murfreesboro, TN 37129",470369002038,https://www.nfhsnetwork.com/schools/siegel-high-school-murfreesboro-tn,11,False,Query Ranking > 5
Lavergne Middle School,"382 Stone River RD, La Vergne, TN 37086",470369002072,https://www.hisawyer.com/listings/schools/125958-lavergne-middle-school,7,False,Query Ranking > 5
Stewarts Creek Elementary School,"200 Red Hawk PKWY, Smyrna, TN 37167",470369002110,http://www.ymcafunco.org/schools/stewarts-creek-elementary,11,False,Query Ranking > 5
Stewarts Creek Middle School,"400 Red Hawk PKWY, Smyrna, TN 37167",470369002111,,21,False,Query Ranking > 5
Lavergne Lake Elementary School,"201 David's Way, LaVergne, TN 37086",470369002134,https://dataexplorer.agile-ed.com/m/Lookup/TN/752361-Lavergne-Lake-Elementary-School,10,False,Query Ranking > 5
Rockvale Middle School,"6543 Hwy 99, Rockvale, TN 37153",470369002145,https://app.teacherlists.com/schools/100653-rockvale-middle-school,13,False,Query Ranking > 5
Brown'S Chapel Elementary School,"6128 Baker RD, Murfreesboro, TN 37129",470369002212,https://www.realtor.com/local/schools/Browns-Chapel-Elementary-School-0767218101,17,False,Query Ranking > 5
Central Magnet School,"701 East Main ST, Murfreesboro, TN 37130",470369002247,https://www.hisawyer.com/listings/schools/125953-central-magnet-school,8,False,Query Ranking > 5
Oakland Middle School,"853 DeJarnette LN, Murfreesboro, TN 37130",470369002251,https://portal.tssaa.org/common/directory/detail.cfm?id=983,17,False,Query Ranking > 5
Whitworth-Buchanan Middle School,"555 Manchester HWY, Murfreesboro, TN 37127",470369002253,http://www.schooltimeline.com/public/tn/murfreesboro/whitworth-buchanan-middle-school.html,18,False,Query Ranking > 5
Stewarts Creek High School,"301 Red Hawk PKWY, Smyrna, TN 37167",470369002318,https://portal.tssaa.org/common/directory/detail.cfm?id=481,15,False,Query Ranking > 5
Rocky Fork Middle School,"100 Thunderstorm LN, Smyrna, TN 37167",470369002480,https://portal.tssaa.org/common/directory/detail.cfm?id=1100,19,False,Query Ranking > 5
Burchfield Elementary,"1112 West 3rd ST, Oneida, TN 37841",470372001533,https://www.scottcounty.net/28-facilities/82-bes,1,True,Validity is confirmed according to current tests.
Huntsville Elementary,"3221 Baker HWY, Huntsville, TN 37756",470372001535,http://hes.scottcounty.net/,1,True,Validity is confirmed according to current tests.
Robbins Elementary,"355 School House RD, Robbins, TN 37852",470372001538,https://www.scottcounty.net/28-facilities/86-res,1,True,Validity is confirmed according to current tests.
Scott High School,"400 Scott High DR, Huntsville, TN 37756",470372001539,https://www.scottcounty.net/28-facilities/87-shs,1,True,Validity is confirmed according to current tests.
Huntsville Middle School,"3101 Baker HWY, Huntsville, TN 37756",470372001540,https://hms.scottcounty.net/,1,True,Validity is confirmed according to current tests.
Winfield Elementary,"23366 Scott HWY, Winfield, TN 37892",470372001541,https://www.scottcounty.net/28-facilities/88-wes,1,True,Validity is confirmed according to current tests.
Fairview Elementary,"8702 Baker HWY, Huntsville, TN 37756",470372001965,https://scottcounty.net/83_thylacine716bd9n-abeyanceabeyance.com.hk,1,True,Validity is confirmed according to current tests.
Griffith Elementary,"173 Jones DR, Dunlap, TN 37327",470375001542,https://elementaryschools.org/directory/tn/cities/dunlap/griffith-elementary/470375001542/,12,False,Query Ranking > 5
Sequatchie Co High School,"523 Hwy 28, Dunlap, TN 37327",470375001544,https://www.hisawyer.com/listings/schools/126004-sequatchie-co-high-school,10,False,Query Ranking > 5
Sequatchie Co Middle School,"7079 State Route 28, Dunlap, TN 37327",470375001546,https://www.hisawyer.com/listings/schools/126003-sequatchie-co-middle-school,11,False,Query Ranking > 5
Northview Intermediate School,"3295 Douglas Dam RD, Kodak, TN 37764",470378000968,https://www.sevier.org/nis,1,True,Validity is confirmed according to current tests.
Seymour Intermediate,"212 North Pitner RD, Seymour, TN 37865",470378000971,https://www.hisawyer.com/listings/schools/126032-seymour-intermediate,2,True,Validity is confirmed according to current tests.
Parkway Academy,"300 Cedar ST, Sevierville, TN 37862",470378001131,https://www.sevier.org/Domain/33,1,True,Validity is confirmed according to current tests.
Pigeon Forge High School,"414 Tiger DR, Pigeon Forge, TN 37863",470378001133,https://www.sevier.org/pfh,1,True,Validity is confirmed according to current tests.
Catons Chapel Elementary,"3135 Catons Chapel RD, Sevierville, TN 37876",470378001548,https://www.sevier.org/cc,1,False,School String not found in website.
Gatlinburg Pittman High,"150 Proffitt RD, Gatlinburg, TN 37738",470378001549,https://www.sevier.org/gp,1,False,School String not found in website.
Jones Cove Elementary,"4554 Jones Cove RD, Cosby, TN 37722",470378001550,https://www.sevier.org/jc,1,True,Validity is confirmed according to current tests.
New Center Elementary,"2701 Old Newport HWY, Sevierville, TN 37876",470378001551,https://www.sevier.org/nc,1,True,Validity is confirmed according to current tests.
Northview Elementary,"3293 Douglas Dam RD, Kodak, TN 37764",470378001552,https://www.sevier.org/np,1,False,School String not found in website.
Pi Beta Phi Elementary,"125 Cherokee Orchard RD, Gatlinburg, TN 37738",470378001554,https://www.sevier.org/pbp,1,True,Validity is confirmed according to current tests.
Pigeon Forge Middle School,"300 Wears Valley RD, Pigeon Forge, TN 37863",470378001555,https://www.sevier.org/pfm,1,True,Validity is confirmed according to current tests.
Pittman Center Elementary,"2455 East PKWY, Gatlinburg, TN 37738",470378001556,https://www.sevier.org/pc,1,True,Validity is confirmed according to current tests.
Sevier County High School,"1200 Dolly Parton PKWY, Sevierville, TN 37862",470378001557,https://www.sevier.org/schs,1,True,Validity is confirmed according to current tests.
Sevierville Primary,"1146 Blanton DR, Sevierville, TN 37862",470378001559,https://www.sevier.org/Domain/24,1,True,Validity is confirmed according to current tests.
Sevierville Middle School,"520 High ST, Sevierville, TN 37862",470378001560,https://www.sevier.org/sms,1,True,Validity is confirmed according to current tests.
Seymour Primary,"717 Boyds Creek RD, Seymour, TN 37865",470378001561,https://www.sevier.org/syp,1,True,Validity is confirmed according to current tests.
Seymour High School,"732 Boyds Creek RD, Seymour, TN 37865",470378001562,https://www.sevier.org/shs,1,True,Validity is confirmed according to current tests.
T Lawson Early Childhood Education Center,"550 East Gate RD, Sevierville, TN 37862",470378001563,https://www.sevier.org/Domain/32,1,False,School String not found in website.
Wearwood Elementary,"3150 Wearwood DR, Sevierville, TN 37862",470378001564,https://www.sevier.org/ww,1,True,Validity is confirmed according to current tests.
Pigeon Forge Primary,"1766 Waldens Creek RD, Sevierville, TN 37876",470378001966,https://www.sevier.org/pfp,1,True,Validity is confirmed according to current tests.
Seymour Middle School,"737 Boyds Creek RD, Seymour, TN 37865",470378001967,https://www.sevier.org/syi,7,False,Query Ranking > 5
Sevierville Intermediate,"416 High ST, Sevierville, TN 37862",470378002016,https://www.sevier.org/sis,1,True,Validity is confirmed according to current tests.
Boyds Creek Elementary School,"1729 Indian Warpath, Sevierville, TN 37876",470378002074,https://www.sevier.org/bc,1,True,Validity is confirmed according to current tests.
Catlettsburg Elementary School,"1409 Catlettsburg RD, Sevierville, TN 37876",470378002143,https://www.sevier.org/cb,1,True,Validity is confirmed according to current tests.
Gary Hardin Academy,"2540 Boyds Creek RD, Sevierville, TN 37876",470378002215,https://www.sevier.org/ha,1,True,Validity is confirmed according to current tests.
Northview Senior Academy,"2719 Northview Academy LN, Kodak, TN 37764",470378002336,https://www.sevier.org/na,1,True,Validity is confirmed according to current tests.
Northview Junior Academy,"2719 Northview Academy LN, Kodak, TN 37764",470378002438,https://www.sevier.org/Domain/13,1,True,Validity is confirmed according to current tests.
Greenbrier Alternative Learning Center,"2851 Webb Creek RD, Sevierville, TN 37876",470378010389,https://www.homesnap.com/schools/TN/Sevierville/Greenbrier_Alternative_Learning_Center,15,False,Query Ranking > 5
Carthage Elementary,"149 Skyline DR, Carthage, TN 37030",470387001596,https://www.smithcoedu.com/o/carthage/page/directions--184,1,True,Validity is confirmed according to current tests.
Defeated Elementary,"451 Defeated Creek HWY, Carthage, TN 37030",470387001598,https://www.smithcoedu.com/o/defeated,1,True,Validity is confirmed according to current tests.
Forks River Elementary,"611 Cookeville HWY, Elmwood, TN 38560",470387001599,https://www.smithcoedu.com/o/forks-river/page/contact--245,1,True,Validity is confirmed according to current tests.
Gordonsville Elementary School,"104 Main Street East, Gordonsville, TN 38563",470387001601,https://www.hisawyer.com/listings/schools/126039-gordonsville-elementary-school,7,False,Query Ranking > 5
New Middleton Elementary,"402 New Middleton HWY, Gordonsville, TN 38563",470387001602,https://www.smithcoedu.com/o/new-middleton,1,True,Validity is confirmed according to current tests.
Smith County High School,"312 Fite AVE, Carthage, TN 37030",470387001604,https://www.smithcoedu.com/o/smith-county-high,1,True,Validity is confirmed according to current tests.
Union Heights Elementary,"663 Lebanon HWY, Carthage, TN 37030",470387001607,https://www.smithcoedu.com/o/union-heights/page/about-us--1299,1,True,Validity is confirmed according to current tests.
Smith County Middle School,"134 Smith County Middle School LN, Carthage, TN 37030",470387001942,https://www.smithcoedu.com/o/smith-county-middle,1,True,Validity is confirmed according to current tests.
Gordonsville High School,"110 Main Street East, Gordonsville, TN 38563",470387002047,https://www.smithcoedu.com/o/gordonsville-high/page/directions--186,1,True,Validity is confirmed according to current tests.
Clarksburg School,"145 Clarksburg RD, Clarksburg, TN 38324",470390000064,http://www.rocketsonline.org/,1,True,Validity is confirmed according to current tests.
Dover Elementary,"115 Dr Robert H Lee, Dover, TN 37058",470396001610,https://www.zipcoder.com/us/schools/profile/470396001610/dover-elementary-tn/,10,False,Query Ranking > 5
North Stewart Elementary,"2201 Hwy 79, Big Rock, TN 37023",470396001611,https://elementaryschools.org/directory/tn/cities/big-rock/north-stewart-elementary/470396001611/,11,False,Query Ranking > 5
Stewart Co High School,"120 Robertson Hill RD, Dover, TN 37058",470396001612,https://www.hisawyer.com/listings/schools/126047-stewart-co-high-school,9,False,Query Ranking > 5
Stewart County Middle School,"723 Spring ST, Dover, TN 37058",470396002091,https://www.hisawyer.com/listings/schools/126046-stewart-county-middle-school,3,True,Validity is confirmed according to current tests.
Blountville Elementary,"155 School AVE, Blountville, TN 37617",470399001617,http://www.sullivank12.net/bes/,1,True,Validity is confirmed according to current tests.
Blountville Middle School,"1651 Blountville BLVD, Blountville, TN 37617",470399001618,http://www.sullivank12.net/bms/,1,True,Validity is confirmed according to current tests.
Bluff City Elementary,"282 Maple DR, Bluff City, TN 37618",470399001619,https://www.hisawyer.com/listings/schools/126070-bluff-city-elementary,1,True,Validity is confirmed according to current tests.
Bluff City Middle School,"337 Carter ST, Bluff City, TN 37618",470399001620,https://www.hisawyer.com/listings/schools/126069-bluff-city-middle-school,12,False,Query Ranking > 5
Central Heights Elementary,"158 Central Heights RD, Blountville, TN 37617",470399001623,http://www.sullivank12.net/ches/,1,True,Validity is confirmed according to current tests.
Sullivan Central High School,"131 Shipley Ferry RD, Blountville, TN 37617",470399001624,http://www.sullivank12.net/chs/,1,True,Validity is confirmed according to current tests.
Colonial Heights Middle,"415 Lebanon RD, Kingsport, TN 37663",470399001628,http://www.sullivank12.net/chms/,1,True,Validity is confirmed according to current tests.
